Latitude,Longitude,Name,Crop_Name,Duration,Height,height_numeric,duration_numeric,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_height,Correct
13.1068964,77.7540269,Bangalore Rural,Ragi,Low,Short,1,1,0.38646946,0.391375546,0.125804768,0.403552664,0.323229814,0.431410433,0.423262216,0.050283861,0.26096613,0.630088496,0.199137593,0.509175568,0.341622262,0.618447436,0.097355254,0.0044957,0.216307144,0.003629652,0.504047491,0.062481074,0.024466424,0.004892306,0.013779197,0.075103489,0.399799264,0.481186366,0.038895371,0.091911293,0.118089104,0.075317604,0.509417433,0.332380952,0.131754547,0.49978894,0.381701445,0.604230448,0.029144698,-9.783137418,-8.607009792,-6.856817368,-3.929700009,-3.920307246,-3.07220872,-5.65782769,-5.211175711,-8.37075041,-7.580462321,-7.573096725,-10.03498166,-4.967621925,-3.43396878,-6.859942296,-12.11396707,-10.31283817,-13.13350054,-13.26624438,-10.41366263,-12.29855847,-13.05516537,-14.40620152,-16.19154876,-15.27567575,-12.82613579,-14.22715502,-9.889296257,-18.39970266,-14.35480946,3,False
13.1069942,77.7540371,Bangalore Rural,Ragi,Low,Short,1,1,0.361677679,0.363686534,0.130057302,0.398390342,0.33595092,0.434149024,0.478394116,0.043235704,0.254967814,0.646487721,0.19636866,0.523834887,0.357766143,0.624622149,0.074675768,0.002820737,0.225832013,0.002522922,0.491428571,0.067531639,0.026434001,0.002742172,0.013779197,0.068509057,0.399536577,0.421074905,0.040753556,0.092780852,0.126034197,0.072651026,0.506709857,0.312708658,0.156155329,0.486616937,0.370165746,0.587987988,0.029742234,-8.265569343,-6.682230617,-8.636863055,-8.025854751,-2.770821134,-3.919434636,-7.366235227,-7.991820074,-6.097316668,-7.8956501,-6.164792159,-7.977620858,-3.732727313,-4.591616049,-6.947932549,-11.65746129,-11.3822001,-14.0355032,-11.6535739,-11.55521074,-12.17201217,-13.12631484,-13.54556946,-14.90838965,-15.46414278,-10.98908196,-13.49102946,-9.826445656,-18.60190153,-11.65043092,3,False
13.1088968,77.7550977,Bangalore Rural,Jowar,Low,Medium,2,1,0.19494311,0.184860374,0.096033403,0.19325433,0.172878096,0.22863862,0.226691042,0.033668561,0.112762973,0.253955037,0.154766653,0.267138326,0.023409302,0.354871024,0.095507383,-0.001219169,0.178138484,-0.001237317,0.302238026,0.070849971,0.022309829,0.004375187,0.018694765,0.061553589,0.45542871,0.269168026,0.041638907,0.120573477,0.033767833,0.076231216,0.376836646,0.185357143,0.174896293,0.2481774,0.422942207,0.520527116,0.032147641,-13.06667891,-12.76646111,-8.698691309,-5.824457056,-10.54344707,-6.990729068,-9.774211376,-7.300403249,-6.826454581,-8.247506174,-9.96612663,-6.88057658,-6.977800338,-8.824196244,-3.969788851,-17.42230597,-16.67769039,-14.0994869,-17.92302137,-20.34395159,-15.72513728,-17.5354489,-15.99974675,-18.44090649,-14.18821159,-13.29161827,-16.818237,-14.4529243,-14.06189138,-13.81226666,1,False
13.1091149,77.7538666,Bangalore Rural,Redgram,Medium,Medium,2,2,0.125359275,0.116838488,0.097202797,0.12195122,0.135546335,0.11546536,0.131000191,0.032915241,0.086886131,0.099729242,0.137316357,0.161514841,0.141081703,0.174064226,0.073293806,0.002462121,0.159340659,0.000124177,0.197003442,0.017643215,0.022344387,-0.006011776,0.014943216,0.06572238,0.29169122,0.10888289,0.066652952,0.119064594,0.065321647,0.07772596,0.384817245,0.227558794,0.270173248,0.13672718,0.427208627,0.510137211,0.027122903,-11.00541188,-10.72781384,-8.567005053,-4.856637509,-7.878314068,-9.352643679,-11.76453419,-12.2046351,-8.040823617,-10.05594791,-6.648822191,-5.873467111,-9.159809993,-8.496646287,-9.291347649,-20.97390007,-17.24160806,-19.42074775,-14.17943982,-21.84956338,-18.14132629,-18.48721005,-16.99734727,-15.71938362,-19.11667709,-17.72165827,-16.18420237,-16.13764416,-13.95527043,-14.20371548,1,False
13.1094622,77.7550094,Bangalore Rural,Maize,Medium,Medium,2,2,0.161761006,0.211225257,0.092913386,0.228346457,0.153846154,0.227504701,0.173105134,0.02519364,0.104990949,0.200869295,0.140552531,0.216410749,0.01087437,0.234605598,0.077022486,0.000278474,0.150177046,-0.000371885,0.18895966,-0.059902305,0.023387668,-0.003323062,0.012097461,0.063025996,0.197649108,0.331457025,0.049416991,0.115478411,0.059736899,0.081015984,0.298176225,0.157540315,0.165330797,0.104249668,0.372720979,0.526544822,0.026841121,-15.49951012,-10.07131701,-11.74359476,-11.08122071,-13.15036158,-11.24991961,-7.946635145,-11.90261952,-13.81371783,-11.17096187,-12.21223713,-10.64447772,-11.49576715,-9.39889654,-12.74251592,-16.40902615,-18.96199374,-19.51364167,-15.77721781,-19.77848638,-16.54362293,-16.68929992,-15.18959533,-19.70074064,-15.43766729,-14.72216254,-17.22324957,-17.08717802,-18.06015008,-19.08819316,1,False
13.1095575,77.7559116,Bangalore Rural,Maize,Medium,Medium,2,2,0.199391943,0.164240218,0.09586662,0.164179104,0.195139385,0.199522673,0.240643863,0.04624823,0.13292355,0.257861635,0.161572052,0.226700252,0.003853268,0.363607695,0.189411378,0.016058115,0.178829853,-0.000371978,0.289342404,0.02004752,0.023845673,-0.002086278,0.018810111,0.084579034,0.391555206,0.245719178,0.047878895,0.118663762,0.081364829,0.073965461,0.372394119,0.126058963,0.465816918,0.125348896,0.407969639,0.541401274,0.031407998,-11.4646423,-12.11655885,-8.64123264,-6.580980003,-7.994510364,-6.100715482,-10.15545581,-9.721192658,-10.27122418,-8.514898335,-9.551645167,-5.272231694,-7.215620555,-9.34838289,-6.832957403,-17.27267145,-16.4852714,-14.01276683,-14.13016774,-19.33182611,-12.87434258,-18.62526122,-20.07743336,-14.37076851,-18.77595426,-19.5140825,-13.9016445,-11.48517198,-19.95102518,-12.02121841,1,False
13.1108668,77.746708,Bangalore Rural,Maize,Medium,Medium,2,2,0.134126429,0.132265848,0.095388035,0.139584443,0.161706349,0.258310761,0.170244264,0.058165138,0.434250765,0.620722985,0.215465465,0.655884377,0.146338233,0.729455055,0.082976507,0.004337794,0.213326169,-0.00357462,0.138174807,0.171217712,0.024567627,-0.008659915,0.012731583,0.189608838,0.402682865,0.399799599,0.309767442,0.115334015,0.116053866,0.075827206,0.152997794,0.070160889,0.113251156,0.156094393,0.051533411,0.167024705,0.029905075,-6.9271041,-8.431290224,-8.497234133,-1.332186348,-2.399480514,-4.11405837,-5.499161446,-8.01510242,-6.701515768,-8.937755522,-8.824404572,-3.721074383,-5.645059689,-5.742392239,-6.627913967,-17.09254181,-18.46564082,-15.58757921,-12.52385065,-12.77803064,-16.47292333,-13.17539786,-16.38555418,-17.42048819,-20.66302696,-17.39726229,-15.47283222,-15.35826324,-25.44470737,-18.66924985,1,False
13.1123294,77.7561018,Bangalore Rural,Maize,Medium,Medium,2,2,0.120038489,0.124941507,0.0930273,0.186392341,0.139903515,0.132464712,0.049427304,0.003893337,0.144069913,0.102258202,0.129197945,0.140582524,0.104068117,0.144062297,0.114442779,0.011447333,0.17882159,0.003585131,0.274776525,-0.016699512,0.020433658,0.018408089,0.012116525,0.190526475,0.311234617,0.324312134,0.025855175,0.098012337,0.089906233,0.071583986,0.279488669,0.040752351,0.295802148,0.106227106,0.288483466,0.312552185,0.036027714,-10.36369063,-10.82214675,-8.113580523,-7.221948317,-12.66483679,-9.435184995,-8.588112049,-9.719862517,-10.22689682,-9.491133906,-11.45514493,-8.335463895,-9.669191479,-12.81024293,-10.0531038,-20.37023307,-18.8266643,-17.86119259,-18.29201412,-18.25408219,-20.64294746,-19.88198537,-20.8200275,-19.58431593,-18.81503072,-22.60440557,-20.95564794,-15.71470016,-14.08298824,-14.3982778,1,False
13.1126404,77.7549189,Bangalore Rural,Maize,Medium,Medium,2,2,0.201621987,0.262721621,0.089908888,0.2,0.176686553,0.27850762,0.03599374,-0.005623675,0.191206248,0.325636316,0.142456983,0.290968343,0.161265726,0.256445047,0.047360167,-0.003288335,0.145794777,-0.002917301,0.205004812,0.10114336,0.028723015,0.013726051,0.016074959,0.157138669,0.197416974,0.400484262,0.096380952,0.097746479,0.067548418,0.069364787,0.246569814,0.031886983,0.370397917,0.112333071,0.328,0.431417188,0.036087587,-9.493239659,-7.154989535,-9.042104557,-4.74708138,-8.180557889,-5.680723666,-7.884847532,-5.874757523,-6.50606178,-8.509396205,-8.576361932,-4.922041889,-6.261601079,-9.557936161,-3.672852317,-14.85589883,-16.74229631,-17.94256164,-17.69411274,-14.79264434,-19.5731509,-17.67627341,-15.70348489,-16.30788752,-20.72834302,-19.71040385,-14.08768029,-14.15563859,-17.06643432,-13.55206306,1,False
13.1165188,77.3994756,Bangalore Rural,Ragi,Low,Short,1,1,0.244902854,0.214979853,0.098121819,0.290678169,0.197530864,0.312092323,0.34603477,-0.001334926,0.295385336,0.453519613,0.160123967,0.491109229,0.495834325,0.568713131,0.164066349,0.080692488,0.062247019,-0.008816303,0.203968708,0.323092678,-0.004070556,0.269602578,0.019048531,0.254004577,0.36818786,0.228004108,0.546499102,0.149386263,0.099434291,0.195155237,0.285924679,0.143003719,0.176848875,0.250819356,0.326981553,0.364765526,0.058502411,-7.626921421,-11.23524114,-8.513604414,-5.164310465,-9.695436701,-5.49070579,-5.537262714,-8.779434464,-9.702844854,-7.517830399,-5.147708631,-9.870621642,-1.496870566,-7.492182826,-5.791643619,-16.30682496,-20.16244024,-19.024227,-12.54762793,-15.27849616,-16.45511442,-13.42116816,-16.08361308,-15.42023132,-13.00031713,-13.12499368,-18.10814282,-9.593639934,-15.45484062,-15.42641131,3,False
13.1165478,77.3995959,Bangalore Rural,Ragi,Low,Short,1,1,0.1516599,0.13328406,0.092372288,0.153550372,0.121650589,0.169656586,0.190702324,-0.0016513,0.190566937,0.150505326,0.148052839,0.23520352,0.178507194,0.198951632,0.129392447,0.085662211,0.061625874,-0.012218928,0.195899772,0.191550304,-0.006490265,0.220966846,0.023304882,0.206071429,0.19446247,0.204138899,0.312723449,0.120178431,0.107115279,0.176390543,0.26153229,0.14099949,0.154155007,0.238981563,0.245914707,0.200737619,0.058641975,-8.905951067,-12.14642127,-13.57329683,-6.299626858,-12.01232703,-6.441834513,-6.797472593,-11.02443303,-13.58019988,-6.18854831,-6.566810335,-7.147553381,-3.569489499,-7.046731044,-6.043190229,-16.22828498,-12.81658345,-21.78775356,-14.48662869,-15.29021181,-16.46615468,-12.10087412,-22.29700457,-16.98426627,-15.9994769,-13.33996772,-15.04258759,-10.52199862,-14.80297426,-15.40795751,2,False
13.1167661,77.3996175,Bangalore Rural,Ragi,Low,Short,1,1,0.262561576,0.282573478,0.105778979,0.429005645,0.255161461,0.425401322,0.480052609,0.014564103,0.444444444,0.629911884,0.188586546,0.611111111,0.660493827,0.670966282,0.187354409,0.101164929,0.067499452,-0.009618187,0.211538462,0.365185315,-0.006352152,0.286007846,0.017176854,0.251191527,0.439805611,0.265130223,0.514042868,0.144370861,0.101102162,0.198351365,0.242706886,0.130756474,0.14386377,0.346921444,0.487590072,0.481879195,0.062794064,-9.702868726,-10.22550367,-3.380752209,-8.638635526,-6.772663242,-7.496250384,-4.678832675,-3.899278798,-7.083608536,-3.602609096,-6.662717702,-2.253876156,-8.669351731,-4.954806911,-0.868535117,-16.05293827,-11.47497658,-13.37257291,-14.91259756,-12.37651169,-13.11510703,-14.67129162,-11.07467083,-13.62303381,-9.517745356,-10.29277808,-12.21134813,-9.795017414,-14.23080792,-12.92389355,3,False
13.1169191,77.3997038,Bangalore Rural,Ragi,Low,Short,1,1,0.339960239,0.283219102,0.103379391,0.371580237,0.248377887,0.389026868,0.440589766,0.01109266,0.389738974,0.538810484,0.223076923,0.502522483,0.49509452,0.585651874,0.185135362,0.09741366,0.062911004,-0.013163668,0.211246201,0.31438914,-0.004285102,0.278232718,0.019592703,0.243971631,0.361814578,0.30397837,0.507600909,0.139938984,0.091688447,0.197802198,0.257277734,0.126878981,0.135059807,0.241553398,0.483159583,0.404467681,0.058812982,-10.11425852,-6.092121191,-5.420922173,-4.789932538,-8.57232821,-3.219255469,-2.772067731,-4.146379281,-5.775599503,-4.877051038,-4.94353911,-4.326416069,-6.787071605,-2.970766702,-2.972479527,-12.40198658,-12.95585782,-11.08132406,-12.02463132,-13.09812285,-13.71580232,-12.41042876,-11.5666954,-9.412975567,-11.44133765,-15.09174421,-13.50623838,-10.36887138,-14.6296876,-13.01778512,3,False
13.1169375,77.3996254,Bangalore Rural,Ragi,Low,Short,1,1,0.46144057,0.359188275,0.093684718,0.521115377,0.341623994,0.504386903,0.550970378,0.020112631,0.484514213,0.715555556,0.213088902,0.656004828,0.716170116,0.716086957,0.210552514,0.096529777,0.061031833,-0.012983203,0.220613128,0.396954315,-0.005187975,0.292669278,0.017685506,0.255530395,0.502453595,0.254518628,0.509394205,0.146838438,0.085189769,0.200272712,0.245290273,0.134824281,0.157780458,0.2753862,0.534546878,0.313390885,0.055047517,-10.12578021,-7.39215955,-5.615930236,-4.789932538,-11.33527801,-3.860523656,-3.741028801,-4.823764911,-6.869818453,-4.877051038,-4.94353911,-5.89571399,-6.787071605,-5.639169115,-4.362362099,-18.00104213,-14.25676647,-14.35717026,-12.02463132,-12.52506756,-14.18349832,-14.0056635,-12.79703012,-11.94625644,-11.44133765,-15.09174421,-16.24013142,-10.36887138,-14.93495831,-13.04790923,3,False
13.1169797,77.3996891,Bangalore Rural,Ragi,Low,Short,1,1,0.384717314,0.270815074,0.097445909,0.361693297,0.290242076,0.402355032,0.469557965,0.019277266,0.429270463,0.560903002,0.234243482,0.552674897,0.615752333,0.649261952,0.205383848,0.094097911,0.067221371,-0.012595196,0.218790941,0.3447123,-0.006410256,0.285438393,0.020734883,0.246417337,0.437731734,0.263513514,0.48689606,0.14009021,0.084545077,0.201778386,0.248995215,0.123428278,0.14979568,0.242109723,0.522447358,0.333894737,0.052057245,-12.32030185,-7.39215955,-5.104706726,-2.623237551,-8.57232821,-4.712528176,-3.741028801,-4.146379281,-7.66546764,-4.877051038,-4.94353911,-4.326416069,-7.98831692,-3.424057258,-4.362362099,-14.90301341,-14.25676647,-11.79003638,-13.69925927,-13.09812285,-16.94493776,-14.0056635,-11.5666954,-10.56365703,-11.44133765,-15.09174421,-13.50623838,-10.66905217,-14.48320708,-13.04790923,3,False
13.12041,77.4008276,Bangalore Rural,Ragi,Low,Short,1,1,0.182152913,0.163864604,0.083920779,0.194455768,0.1488,0.200811359,0.229754791,0.042130956,0.22924466,0.25,0.226875288,0.249811889,0.289692436,0.231057564,0.113979216,0.093520483,0.060154465,-0.002970297,0.1838066,0.191982346,-0.007877494,0.240929828,0.01675122,0.221387697,0.189848515,0.336810083,0.036005066,0.111228814,0.061579284,0.170299728,0.227701994,0.154696906,0.309570487,0.334853534,0.317233809,0.333010179,0.044072429,-8.901073346,-7.666044963,-12.00875419,-10.99365237,-11.06388443,-7.349595295,-7.471686493,-7.326182906,-6.930967915,-4.227637896,-10.14423319,-5.491776401,-3.536282782,-10.82193483,-4.306354496,-19.5026166,-21.89456959,-24.79448927,-16.02317465,-18.29112602,-16.14817948,-17.18382618,-19.32754606,-15.94277496,-16.74069878,-20.21496146,-14.6507759,-13.91754296,-15.00940779,-14.09226657,2,False
13.1204341,77.4008331,Bangalore Rural,Ragi,Low,Short,1,1,0.222867351,0.203947368,0.090387858,0.27339688,0.172859451,0.271190534,0.295537341,0.007047032,0.272478944,0.386681283,0.261385199,0.320844958,0.424086223,0.418611189,0.135464231,0.098006918,0.059181897,-0.003661972,0.188792271,0.27420268,-0.007213308,0.252459016,0.018871539,0.262016625,0.332298739,0.384156729,0.033602875,0.105716523,0.061530035,0.184179256,0.243962198,0.1549728,0.360649819,0.390945085,0.387968218,0.405107661,0.039705,-8.901073346,-7.666044963,-12.00875419,-10.99365237,-8.107500079,-7.349595295,-7.099599619,-5.437635315,-6.930967915,-2.817265917,-6.216626617,-5.491776401,-3.536282782,-9.908181091,-4.306354496,-19.5026166,-21.89456959,-24.79448927,-16.02317465,-16.08158365,-16.14817948,-14.83322844,-18.15263972,-15.94277496,-14.42953619,-17.86890733,-14.6507759,-13.91754296,-13.00532843,-14.09226657,2,False
13.1380083,77.7244812,Bangalore Rural,Maize,Medium,Medium,2,2,0.326116373,0.367566381,0.157875723,0.436407964,0.338270425,0.48642732,0.371599402,0.244457242,0.417014729,0.550797466,0.20470237,0.115205224,0.218561485,0.381657459,0.070478068,-0.008447905,0.081110958,-0.007937594,0.296433878,0.006224989,0.019664967,0.066627008,0.018820801,0.136939722,0.480672636,0.465909091,0.023536635,0.075432861,0.098003393,0.081455399,0.190063982,0.031767829,0.366315789,0.180041152,0.277796668,0.094285714,0.024318781,-9.803963786,-9.684914276,-12.17509613,-6.684549452,-10.00509275,-7.282116418,-10.61982807,-9.403356679,-12.25093414,-10.79003239,-9.437594952,-8.078573063,-8.137855017,-9.650998897,-8.63395811,-22.0370102,-17.91523151,-21.56170274,-15.46536016,-21.35686924,-15.58787004,-22.21764692,-20.54324822,-17.5593051,-20.83173515,-19.06756076,-13.00840966,-16.99265902,-17.47036503,-13.42966374,1,False
13.1393826,77.728554,Bangalore Rural,Maize,Medium,Medium,2,2,0.163721524,0.205229979,0.11431702,0.235587835,0.181524708,0.268510259,0.104706312,0.104114958,0.294259527,0.317295728,0.172400756,0.189672978,0.01135455,0.292586751,0.003158197,-0.009836987,0.104221841,-0.000853606,0.173431734,0.156437126,0.016733068,-0.005746234,0.011590004,0.122913505,0.176379577,0.282508631,0.042334645,0.087737705,0.078900393,0.088204287,0.172373598,0.031442756,0.612750513,0.594387755,0.29159318,0.049293799,0.02554535,-9.692548661,-8.211602385,-8.08288516,-8.884264066,-7.372503381,-8.645590517,-11.53432829,-7.065920575,-10.17326773,-6.328894348,-6.685604343,-5.500411421,-8.61821657,-6.280293271,-14.22590695,-22.61617759,-20.52579543,-22.228339,-13.99753227,-16.52827757,-16.40684947,-15.99999278,-17.14247735,-19.12407075,-18.64662552,-16.18828194,-10.02885619,-12.24382011,-17.30894105,-14.6646306,1,False
13.1430177,77.723047,Bangalore Rural,Jowar,Low,Medium,2,1,0.15196195,0.206114398,0.127655644,0.291524653,0.224802245,0.389052918,0.116427432,0.009193054,0.30655698,0.302857143,0.173794712,0.135861874,0.05887242,0.290264693,0.035111542,0.012806277,0.068442471,-6.81e-05,0.192738125,0.199088146,0.019636766,0.028600929,0.020057307,0.178523936,0.169415292,0.193899782,0.001551262,0.065958184,0.079528349,0.073881609,0.206187752,0.028267946,0.164134389,0.059581082,0.233002662,0.087709091,0.028399058,-7.746967334,-8.116902246,-12.20091212,-8.354082587,-8.249822029,-9.857145413,-11.16592135,-10.43206404,-7.462184412,-7.712516813,-13.0942878,-7.614549612,-6.223182222,-8.542013939,-7.072425238,-14.56792775,-14.47168522,-16.66240943,-13.06312567,-13.14694426,-13.54510611,-14.9685817,-15.90522179,-17.89684964,-10.34594151,-20.72368285,-12.78009845,-15.44766854,-20.4764535,-16.7164829,1,False
13.1441507,77.7223019,Bangalore Rural,Jowar,Low,Medium,2,1,0.207070707,0.234484549,0.098079281,0.168839428,0.137747974,0.219862069,0.117979646,0.019529957,0.312288025,0.204169845,0.140505585,0.151544402,0.161851998,0.28185502,0.033187599,-0.019243729,0.071648785,-0.002195691,0.249195106,0.188969091,0.0164594,0.02220369,0.016494269,0.169865643,0.360594796,0.423555556,-0.008742592,0.06945568,0.083576998,0.077459247,0.481293843,0.025,0.408929277,0.089594215,0.50338696,0.050456969,0.027584204,-12.36733753,-13.86892046,-10.46650558,-8.156253306,-14.02579002,-9.874876018,-10.12228791,-15.00651339,-12.95051865,-10.49480907,-12.84760208,-10.70051758,-8.418923265,-7.783973662,-15.09679827,-14.88909389,-20.46959002,-21.49899228,-18.08888464,-21.53060211,-14.02404801,-20.2527572,-18.00291055,-15.27715362,-15.16139139,-16.31658616,-18.73604428,-17.32904181,-13.14069215,-16.42683535,1,False
13.1446908,77.7266718,Bangalore Rural,Banana,Long,Tall,3,3,0.209401709,0.226653929,0.134028159,0.228287841,0.191738909,0.294749695,0.019144481,0.079653872,0.350757206,0.424065987,0.168888005,0.292402464,0.222869023,0.355,0.072735006,-0.004301809,0.082221375,-0.003970742,0.197190166,0.206914615,0.012845674,0.033863903,0.012614575,0.161235284,0.419766206,0.575744403,0.071115974,0.104985492,0.105004412,0.081810961,0.435613062,0.023210987,0.436017114,0.297659906,0.540906163,0.009196724,0.02626438,-10.15650228,-10.29356423,-5.677862175,-5.795536115,-9.863958266,-6.438912223,-8.916988623,-11.17874692,-7.56732226,-10.51252411,-11.37059532,-10.81033825,-6.456954349,-7.501909941,-7.38590871,-15.53021779,-17.55500145,-13.32218681,-17.40574134,-13.99480292,-15.91464442,-21.06137906,-20.12634008,-16.48541761,-17.70938644,-18.2829395,-14.1365375,-13.60245749,-15.06308755,-13.89154321,1,False
13.1448884,77.7243766,Bangalore Rural,Jowar,Low,Medium,2,1,0.098141972,0.108333333,0.099085366,0.108267717,0.11007667,0.131513648,0.04101733,0.019160981,0.344722081,0.54558075,0.216111541,0.160551049,0.261078998,0.337243402,0.00669344,-0.006255585,0.082912406,-0.001061045,0.131268108,0.397921161,0.017461323,0.031091122,0.016348273,0.15504886,0.153359299,0.152816509,0.070485768,0.084148728,0.08420931,0.080031429,0.363502421,0.031851416,0.126275667,0.092151503,0.617784711,0.053247338,0.029383178,-9.877438384,-12.43469549,-13.47940564,-4.581017371,-8.662401418,-7.068163053,-11.16245656,-9.700991706,-9.597521905,-10.00492915,-9.307121254,-6.140606908,-7.186297046,-7.467674736,-8.328850019,-24.67611204,-25.45938343,-25.44734547,-16.02377787,-15.23086459,-15.26607003,-17.06234992,-16.37721064,-16.29198219,-17.76225317,-20.37243153,-13.36409866,-14.63799127,-13.90821072,-16.20255931,1,False
13.150686,77.7224615,Bangalore Rural,Maize,Medium,Medium,2,2,0.120247569,0.129804524,0.080075901,0.131154684,0.119270701,0.144957125,0.131006576,-0.008531434,0.119567771,0.089189189,0.129949805,0.121621622,0.093902439,0.142596312,0.087117865,-0.007647059,0.058974359,-0.010243371,0.120724346,0.102697352,0.009413068,0.065367165,0.025051799,0.192931843,0.286783042,0.338277512,0.319816558,0.073658236,0.141309954,0.076152305,0.39685136,0.024603432,0.488880652,0.108222294,0.49068861,0.018727016,0.024777729,-11.12568485,-11.15045145,-8.196409748,0.838889905,-9.338999777,-4.415977851,-15.57863486,-14.79974709,-8.263211672,-11.80959566,-15.09247452,-8.762287936,-4.724957673,-7.436612431,-8.188716035,-17.25793753,-16.35458601,-19.21086861,-14.90827443,-19.73272139,-17.32764693,-20.73721151,-25.63930062,-15.60182453,-17.89929061,-14.62086761,-13.87196204,-14.73715634,-14.23006827,-14.35617409,1,False
13.1534338,77.4479837,Bangalore Rural,Ragi,Low,Short,1,1,0.154764587,0.131070047,0.106187625,0.082640044,0.131807419,0.195955705,0.095029821,0.255904553,0.341757933,0.300857633,0.234331151,0.354508748,0.449112979,0.420333839,0.07512919,0.044090159,0.042979943,-0.004083451,0.324441687,0.030592734,-0.011459459,0.009002388,0.032473635,0.255245958,-0.006320386,0.258726899,0.053709807,0.09996049,0.097946819,0.159211761,0.022571997,0.140665662,0.32950851,0.516423358,0.050252896,0.4091799,0.033943693,-12.87635512,-13.82455038,-14.65431989,-10.97517149,-8.59451641,-9.716627157,-10.63301653,-11.60139217,-10.21325485,-9.243919888,-8.61081596,-6.064379711,-13.41978194,-10.54696227,-7.15208704,-21.59547114,-23.12208022,-19.66272838,-18.58882785,-19.58391385,-17.25001591,-15.87055208,-18.37629167,-14.4556094,-15.47579479,-14.86061302,-20.02419308,-17.50000768,-19.3225123,-13.57715087,2,False
13.1535386,77.4506568,Bangalore Rural,Coconut,Long,Tall,3,3,0.196344997,0.178796047,0.134400973,0.146671611,0.148594378,0.220972097,0.086600415,0.293516874,0.253858941,0.261183261,0.201668985,0.284379172,0.175814369,0.258169935,0.071932299,0.055009186,0.034920098,-0.000734646,0.243374797,-0.011688835,-0.008001153,-0.000264294,0.021220159,0.235504166,0.000116482,0.30661435,0.180775316,0.110598453,0.060918102,0.151335312,0.0306925,0.159008464,0.330838323,0.282980037,0.153920353,0.257449344,0.037566019,-4.668793604,0.874072132,-1.51118326,-2.713586432,0.308144098,-2.225016788,0.764559547,9.551993046,0.605659054,-0.470913815,0.719471368,-0.602681453,2.393679893,-0.576537269,-1.392132234,-18.29912459,-15.06993368,-16.07507639,-13.14498828,-13.32381037,-13.76573286,-14.57835177,-15.855552,-16.05230785,-19.67828631,-17.61850046,-16.10351343,-12.80281365,-15.54679465,-14.6993352,2,False
13.1559386,77.4469665,Bangalore Rural,Jowar,Low,Medium,2,1,0.241257862,0.178440367,0.135696822,0.104028863,0.159822129,0.231876862,0.253534402,0.362140928,0.419420437,0.573472042,0.271246147,0.398063201,0.417013023,0.441998516,0.05883881,0.063234073,0.042926913,-0.005737277,0.287945771,0.0020164,-0.006073753,0.006922012,0.020356768,0.342193755,0.001898048,0.59749059,-5.99e-05,0.114087046,0.0657619,0.178494624,0.030023095,0.097405776,0.370576612,0.368831609,0.035742653,0.521051551,0.030431706,-14.93695113,-12.98676162,-16.6335659,-10.87492894,-9.728763465,-9.633563777,-8.46319769,-9.685921907,-14.87770319,-14.01036069,-7.434368606,-8.522477007,-9.992144828,-10.95207479,-11.975394,-23.37410441,-20.85071393,-19.75714108,-15.33596336,-17.56421454,-17.49285619,-21.57462803,-21.25757622,-19.38986718,-16.13405126,-16.95975928,-14.93953765,-17.59941545,-15.20634131,-16.00826879,1,False
13.1559727,77.4468425,Bangalore Rural,Jowar,Low,Medium,2,1,0.342169858,0.227454465,0.165001998,0.1426096,0.195562436,0.272097054,0.338504155,0.479781917,0.504411394,0.639021931,0.284859233,0.560583942,0.592432432,0.601895735,0.068799584,0.062463101,0.041388746,-0.00440003,0.329952267,0.0,-0.009778545,0.009060651,0.025781332,0.34609768,0.007327001,0.592891761,0.001656805,0.114602112,0.06437425,0.179724927,0.027596678,0.091962346,0.359552589,0.411122844,0.047533953,0.602787456,0.03309944,-13.65667805,-10.61014204,-12.59492876,-7.565016544,-5.886064767,-7.825213726,-8.233038018,-7.007788854,-9.119671684,-8.007287406,-5.984668069,-8.586431113,-9.558314069,-8.668491502,-9.259574525,-18.35187835,-23.47900093,-20.66342419,-14.83477566,-15.70248488,-17.99780915,-14.42948505,-15.01863639,-18.72074227,-13.62822169,-14.77124193,-16.94336838,-13.50141982,-12.28809626,-14.66688882,3,False
