Latitude,Longitude,Name,Crop_Name,Duration,Height,height_numeric,duration_numeric,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_duration,Correct
13.0908896,77.7572626,Bangalore Rural,Rose,Medium,Short,1,2,0.182322896,0.165651644,0.090816672,0.167719584,0.207464857,0.176445211,0.034835774,0.179342723,0.208241028,0.204106776,0.193233831,0.216179069,0.06998127,0.261433738,0.069184492,0.024695652,0.200725953,0.007760814,0.152625821,0.073571347,0.0224129,0.045240443,0.014304948,0.122059056,0.262729124,0.17402711,0.167556874,0.106524032,0.070861757,0.086435656,0.234567901,0.139788026,0.246220678,0.204929437,0.25072821,0.218627155,0.028147277,-9.994462252,-11.0258564,-13.50279611,-7.553049457,-11.57682627,-6.531235237,-8.558075011,-9.701603695,-9.29593471,-6.481645903,-8.949842221,-7.873369351,-6.252182266,-10.41357757,-11.82867448,-13.05158822,-16.76731748,-19.77278859,-18.56678272,-19.24590808,-14.43473725,-17.81800127,-16.40943734,-21.37035758,-15.0919028,-15.31766591,-18.45781111,-15.49431844,-17.25384875,-14.60297487,1,False
13.0911575,77.7572533,Bangalore Rural,Rose,Medium,Short,1,2,0.138791423,0.149624495,0.088053467,0.153892096,0.155648341,0.165677966,0.032872867,0.158862296,0.193019344,0.186162767,0.173328057,0.199924628,0.111063557,0.207428955,0.063789273,0.019791786,0.158257713,0.004759789,0.179331307,0.04105203,0.023193973,0.054587391,0.012125837,0.1488622,0.13420739,0.173437822,0.17631068,0.099548872,0.047731639,0.092984481,0.182335102,0.192241081,0.218861486,0.164200141,0.187762448,0.166809239,0.031976959,-17.72509588,-13.81807739,-17.46907984,-8.649390831,-12.91955325,-7.148794429,-7.163277253,-12.83150733,-12.39178632,-11.58274276,-9.435244375,-6.353310806,-3.327341311,-10.66607384,-9.192195589,-24.79279603,-21.91714677,-26.32816524,-18.01167103,-19.07661049,-15.61482805,-18.02916192,-24.6567999,-16.8686406,-30.29416495,-19.10410075,-14.57294304,-11.43651764,-20.04750817,-22.23132333,1,False
13.0912924,77.7573789,Bangalore Rural,Mangoes,Long,Tall,3,3,0.147299509,0.166632338,0.089327534,0.17796787,0.178280121,0.191304348,0.034773602,0.177153921,0.200424628,0.187382494,0.172520862,0.198434442,0.07905854,0.245330535,0.054308472,0.017420016,0.167851285,0.00467999,0.190451207,0.078957033,0.022884984,0.045828437,0.013804714,0.149439798,0.172928709,0.23944789,0.165080008,0.109052883,0.051949804,0.100848984,0.226378712,0.288659794,0.191650854,0.258285503,0.260834346,0.319137319,0.033592489,-15.82585426,-15.6066222,-16.79536296,-8.96339273,-11.41453031,-7.687907306,-7.424169486,-12.02191263,-12.13574943,-14.23695888,-8.666286454,-6.97482068,-5.251378376,-10.50021188,-14.18143089,-21.79721108,-28.0456942,-22.82432472,-17.51400746,-18.63429289,-13.18227444,-15.52688313,-19.39377291,-23.34500141,-23.39313616,-17.26970323,-17.114518,-16.57720233,-19.53992124,-19.22252866,1,False
13.0912974,77.7573542,Bangalore Rural,Mangoes,Long,Tall,3,3,0.145105954,0.167323243,0.091484753,0.184791844,0.169855894,0.192155134,0.032585949,0.169097785,0.200084872,0.194667795,0.17197205,0.202892885,0.077315208,0.219220549,0.049016641,0.018057143,0.166300366,0.005320497,0.193028096,0.074918567,0.025901398,0.062460084,0.01164164,0.152537031,0.14812156,0.233713355,0.173212071,0.109011846,0.051515604,0.099166132,0.215209125,0.226661544,0.205491585,0.256264862,0.247254982,0.3273906,0.028785982,-15.82585426,-15.6066222,-16.79536296,-8.96339273,-11.41453031,-7.687907306,-7.424169486,-12.02191263,-11.58123553,-14.23695888,-8.666286454,-6.450931022,-5.251378376,-12.64735862,-14.18143089,-21.79721108,-28.0456942,-22.82432472,-17.51400746,-18.63429289,-13.18227444,-15.52688313,-19.39377291,-20.08975209,-23.39313616,-17.26970323,-15.11452411,-16.57720233,-13.91322427,-19.22252866,1,False
13.0913478,77.7568026,Bangalore Rural,Mangoes,Long,Tall,3,3,0.220068415,0.266381446,0.10483469,0.099313259,0.207228916,0.297706314,0.026628808,0.207892479,0.26004415,0.399642378,0.191616766,0.155686762,0.220100503,0.345424567,0.111899273,0.025925053,0.212886692,0.005696203,0.243879021,0.046203905,0.023772495,0.087262129,0.011381009,0.147196993,0.315420561,0.374135828,0.142290076,0.125974805,0.070615034,0.100254453,0.335318642,0.27554535,0.264274886,0.347728662,0.297308934,0.387408492,0.031270891,-18.7487082,-16.72986357,-12.13120301,-9.141121767,-7.820403895,-7.260002296,-7.552079959,-10.56546486,-11.62539444,-10.29533785,-14.65575692,-6.888617494,-9.244991744,-7.674249959,-6.088213212,-21.74653411,-22.34298758,-21.1118062,-19.64788013,-17.99057568,-14.00802754,-20.05890614,-17.47467965,-22.71407402,-19.58684247,-18.41387688,-20.09088982,-15.5603923,-18.69097461,-24.34351786,1,False
13.0914435,77.7568016,Bangalore Rural,Rose,Medium,Short,1,2,0.257984145,0.334484992,0.106903485,0.145974782,0.264169068,0.358188472,0.034589732,0.213613724,0.303984151,0.468654099,0.203785743,0.162888455,0.246553122,0.391393443,0.098671391,0.023881995,0.225818182,0.004440497,0.284127376,0.052441638,0.020226717,0.084770376,0.013378493,0.144602851,0.32851333,0.399478941,0.126261887,0.127736132,0.054577209,0.097582811,0.373219373,0.328798186,0.303908356,0.473254231,0.383480826,0.566918863,0.033625949,-15.47769129,-18.33039206,-9.329147222,-7.960368677,-8.299713152,-8.985994944,-6.621408187,-8.669884816,-10.49822523,-8.543175683,-10.40084778,-7.119032374,-11.59398482,-8.242605702,-6.944796206,-20.31020534,-20.03434099,-20.8331084,-17.38301638,-18.49675278,-16.60053314,-16.28335464,-16.12991876,-17.91928526,-16.41261318,-20.22686435,-17.16131896,-18.28232886,-18.00400011,-18.69110238,1,False
13.0917109,77.7582741,Bangalore Rural,Rose,Medium,Short,1,2,0.138218517,0.175821845,0.095141013,0.164252193,0.167651927,0.199660873,0.017598994,0.148457769,0.230457675,0.272603978,0.158815345,0.189709266,0.044788164,0.184931507,0.065642879,0.016010979,0.151242348,0.001204285,0.171107164,0.063063063,0.025579656,0.013790386,0.013677939,0.122905028,0.15573949,0.154367201,0.157335907,0.123838081,0.041916168,0.095792301,0.250166187,0.227574017,0.171862069,0.438741102,0.453157243,0.62784023,0.028738574,-12.55739574,-11.6504489,-14.36680807,-12.13958164,-8.562052289,-10.15429928,-10.92266603,-11.34012478,-9.233057467,-11.94321684,-10.5952934,-6.893177222,-7.466316761,-8.123128196,-9.811351356,-17.99728985,-17.55237397,-17.941644,-18.98076252,-21.28987439,-19.0845327,-22.25533773,-19.27321767,-24.48767787,-14.73237072,-16.08293387,-18.49989245,-16.25191367,-17.90894979,-11.80197529,1,False
13.0917278,77.7580621,Bangalore Rural,Rose,Medium,Short,1,2,0.21753399,0.184169103,0.098960995,0.153941909,0.16514691,0.156294927,0.038476263,0.122518434,0.229315414,0.22425829,0.175414634,0.255747126,0.046319797,0.260346585,0.080281488,0.015422718,0.149669846,0.004162462,0.259515571,0.021100375,0.021858736,0.04222839,0.010944603,0.131751483,0.205408886,0.150586114,0.153227248,0.117947179,0.041105434,0.086577869,0.236830257,0.206912658,0.171634931,0.357863501,0.374948326,0.430898724,0.029752308,-11.59700261,-11.85261755,-12.21369163,-11.02638588,-8.328992284,-7.770020632,-9.21790628,-9.486416006,-8.961583042,-9.594268219,-12.73095857,-5.738727063,-8.158887766,-8.144196786,-7.226386079,-26.26253761,-18.74510444,-25.39871835,-15.0268112,-19.87964235,-18.73168649,-19.75772822,-23.2738362,-30.05280995,-21.10745826,-21.58304803,-15.77991489,-15.43017211,-16.06006413,-13.15156379,1,False
13.0920865,77.7555869,Bangalore Rural,Tamarind,Long,Tall,3,3,0.20136957,0.185750636,0.094070884,0.086393844,0.228022599,0.211033864,0.133938294,0.149114911,0.282594595,0.285834384,0.189420459,0.15382263,0.214285714,0.332913254,0.103694875,0.018461186,0.220807175,0.004891684,0.217237308,0.021609625,0.022742728,0.093677896,0.013546903,0.147565543,0.395406071,0.286768881,0.083371298,0.128342246,0.079845888,0.092411339,0.354080522,0.309875142,0.285270113,0.399962498,0.289101203,0.44844971,0.031541537,-14.03240841,-10.89274601,-14.45645575,-12.10369811,-10.4725273,-10.09518366,-14.4315524,-11.45960165,-11.27700324,-12.03194459,-12.79534224,-11.0601531,-12.10342973,-15.15792941,-11.58615088,-20.33943274,-23.65105677,-16.88725598,-15.47385717,-21.19378991,-20.52708941,-18.56959633,-19.5603218,-23.09742382,-22.41955661,-21.72050117,-18.90438621,-13.99101829,-21.95539932,-17.47256046,1,False
13.09211,77.7556591,Bangalore Rural,Tamarind,Long,Tall,3,3,0.190348525,0.187734668,0.091902633,0.101035345,0.223724792,0.247505938,0.149047441,0.158404558,0.293888166,0.316209799,0.184738174,0.135860746,0.232323232,0.345039137,0.094779524,0.014210406,0.233184657,0.004814392,0.217338465,0.017708978,0.025796202,0.10002891,0.016148224,0.147183525,0.420738448,0.304222094,0.075415129,0.128896882,0.072606383,0.099032587,0.362514552,0.397969211,0.290539206,0.425810348,0.280517664,0.520501139,0.036828037,-11.64714646,-9.440354971,-8.930783396,-10.95343111,-10.82834479,-10.09518366,-12.18483684,-11.45960165,-8.97430352,-12.8237648,-11.44094626,-10.15180956,-10.23340219,-12.54896441,-11.58615088,-17.37586604,-17.1294412,-15.65233481,-17.04526727,-19.10504563,-20.52708941,-17.06133251,-19.5603218,-16.93349766,-22.08408316,-18.92684766,-13.51774158,-16.55318954,-19.09624068,-17.47256046,1,False
13.0923486,77.7569767,Bangalore Rural,Tuberose,Medium,Short,1,2,0.183444708,0.176470588,0.095206391,0.173543173,0.189682721,0.237200564,0.05523765,0.175069252,0.266770671,0.356962025,0.207719857,0.24120983,0.237402016,0.529588982,0.061756374,0.024748559,0.263004198,-0.000126024,0.281170842,0.112860892,0.018662287,0.093417422,0.013693998,0.151698836,0.476180394,0.401396741,0.080867378,0.164107197,0.105748479,0.08856888,0.384903306,0.420089065,0.17707568,0.486765003,0.179646643,0.562786214,0.032786885,-10.54887736,-7.997770379,-7.852694453,-4.138141721,-8.901437151,-7.136372765,-5.868501749,-6.549220831,-10.41214351,-7.143561477,-8.717869866,-7.894552812,-5.518868549,-8.003190248,-6.396356994,-15.90067803,-17.52694832,-17.1245515,-15.00916937,-16.01376519,-15.33784483,-16.02195001,-18.50150223,-15.71456446,-10.34739453,-14.97599922,-14.87101619,-11.7772215,-17.19477089,-12.02491344,1,False
13.0923853,77.7557531,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.188467953,0.211074302,0.10171775,0.189350882,0.223181258,0.32153553,0.149797571,0.199436884,0.270359848,0.396659708,0.184321608,0.234025067,0.198684211,0.436109674,0.090999011,0.010991527,0.229585132,0.002092979,0.287875466,0.048224177,0.029868758,0.099878935,0.014218817,0.140811456,0.464334393,0.32375317,0.064196467,0.141812643,0.093846775,0.102035591,0.339471771,0.539580303,0.223323171,0.450831164,0.25609551,0.50229241,0.031412061,-16.06373259,-7.875303552,-7.581985151,-11.24777437,-7.045329048,-6.943836855,-8.237097493,-8.567236764,-7.997157843,-7.602895576,-7.037038112,-8.491595192,-9.547705125,-5.50775643,-8.435835976,-16.63570641,-11.29498964,-18.73674515,-13.13035958,-19.94225592,-14.89511358,-14.96835162,-14.43210317,-16.74212056,-17.45116921,-18.98348059,-15.01957421,-14.3726934,-15.55181623,-14.76902001,1,False
13.0924496,77.7556806,Bangalore Rural,Eucalyptus,Long,Tall,3,3,0.205033309,0.228000986,0.099241786,0.167750325,0.215906194,0.266814897,0.12867355,0.145803357,0.257586793,0.352413019,0.179549604,0.291960508,0.188307274,0.354657688,0.108263069,0.010519094,0.205323194,0.004309798,0.307121014,0.076235613,0.030229928,0.084414593,0.016371193,0.128488372,0.410366144,0.286982999,0.060550852,0.131285343,0.107855449,0.093729965,0.318077803,0.544020123,0.235158381,0.450041982,0.271365339,0.544951226,0.030199852,-14.70544921,-10.08634062,-9.703667755,-8.660212769,-9.75863971,-5.573506812,-11.73475844,-10.14344183,-11.17918797,-9.841594472,-8.181978966,-10.58903208,-8.06472356,-5.247180187,-7.194402933,-15.21955769,-12.56626878,-17.54129665,-14.71055797,-19.28923306,-13.31045362,-17.42931036,-14.17017135,-15.98516262,-15.393005,-19.32788386,-14.07044479,-14.18889534,-14.65733909,-15.89983959,1,False
13.0924607,77.7563856,Bangalore Rural,Tamarind,Long,Tall,3,3,0.237483266,0.25,0.105015146,0.180624453,0.2589309,0.349538977,0.184648805,0.097100943,0.35778514,0.549459684,0.223447712,0.138540565,0.30428769,0.588857939,0.079259034,0.011386928,0.279467681,0.003843004,0.37131847,0.086636128,0.022402646,0.105924596,0.01437997,0.169799596,0.531349889,0.431379687,0.08537693,0.154642314,0.123892476,0.0956743,0.377122877,0.567125645,0.230702515,0.55049151,0.193696275,0.648004594,0.043309728,-7.998076067,-7.456745337,-7.379321036,-4.324686393,-5.179365051,-9.025285727,-7.215568746,-9.890105727,-10.56268599,-10.22602515,-7.557878435,-8.599533545,-8.859121245,-7.176074453,-5.786604085,-15.80266719,-14.2067473,-16.72176922,-17.60084317,-15.93750539,-14.58146403,-13.86456711,-15.61528105,-13.1353248,-15.36554201,-14.98655736,-13.94784604,-14.96497234,-15.22149814,-13.80526751,1,False
13.0932581,77.7555188,Bangalore Rural,Avare,Medium,Medium,2,2,0.187407772,0.218602338,0.0951417,0.086363022,0.184210526,0.267800213,0.115200589,0.131209183,0.277091255,0.460496037,0.180466238,0.321092051,0.097068404,0.211767824,0.069397738,0.020830936,0.173753666,0.002657219,0.187756967,0.038589805,0.022929552,0.06117553,0.019893338,0.113789238,0.151616766,0.208027622,0.07212239,0.114586559,0.069243604,0.081383773,0.177802945,0.253077975,0.236644242,0.312620003,0.318129989,0.501723289,0.036789298,-13.80730021,-12.78793868,-9.209207825,-10.95386236,-10.06654288,-7.431244313,-5.776418215,-10.82248264,-9.296563747,-7.013649582,-6.522999509,-8.371398849,-6.722477344,-10.70483894,-8.775639749,-20.5011016,-19.3894827,-17.03394874,-16.66820457,-17.17170592,-15.85572084,-20.11840977,-14.76442402,-16.03706505,-18.02595262,-15.66646342,-10.30303663,-11.01551745,-15.91406785,-14.22316162,1,False
13.0943934,77.7562543,Bangalore Rural,Rose,Medium,Short,1,2,0.366143604,0.342830009,0.114069082,0.063459709,0.3277805,0.363982728,0.205350118,0.102637764,0.352636535,0.490784623,0.210472904,0.44812253,0.232336957,0.277483833,0.060529634,0.014381814,0.180327869,0.005728675,0.215727949,0.043731778,0.019373177,0.031206434,0.014548495,0.123133777,0.318926621,0.226716839,0.095942269,0.115419297,0.067858893,0.089754549,0.250343879,0.451385834,0.283148335,0.369906579,0.349781659,0.446205171,0.027418892,-10.91392558,-12.40685832,-10.68783929,-11.60364502,-7.267066599,-8.76936548,-7.046226509,-10.29657759,-12.74726261,-8.554594978,-11.7392026,-9.864251488,-9.37896682,-8.635433027,-8.158629415,-17.13364189,-17.29494025,-14.70630455,-14.47375055,-17.52624988,-16.89823653,-19.27315951,-20.54978802,-17.7027499,-17.45669192,-18.56543255,-19.96339149,-14.90379948,-17.46855006,-17.61354985,1,False
13.0947543,77.7568975,Bangalore Rural,Chrysanthemum,Medium,Short,1,2,0.381818182,0.277544596,0.109183673,0.029222088,0.275549806,0.290527344,0.187011425,0.180867478,0.255779995,0.235695538,0.16804294,0.280916428,0.032034632,0.316608997,0.100779434,0.012189512,0.195187166,0.008350991,0.277839644,0.021680919,0.022235714,0.033510074,0.009666667,0.118202247,0.408479835,0.302359882,0.087388282,0.114293508,0.05326785,0.082923228,0.20942029,0.552257267,0.163022419,0.475301439,0.408106369,0.458090656,0.03390073,-11.79438246,-9.252267344,-12.91034867,-5.609709276,-9.267097099,-7.572870602,-10.11654299,-11.28168671,-9.040786093,-9.719218528,-10.1224054,-5.162940665,-10.00542222,-7.01119508,-11.08433385,-21.1795468,-17.26394823,-20.97929234,-16.81538484,-21.12958316,-19.28082021,-15.04829214,-18.47512142,-18.65343308,-18.14754376,-17.11191049,-12.23350501,-15.99017643,-16.85120465,-16.06277973,1,False
13.0947629,77.7569233,Bangalore Rural,Chrysanthemum,Medium,Short,1,2,0.468262932,0.165857398,0.097016198,0.034760899,0.179139505,0.160950978,0.158111942,0.164996421,0.186106548,0.127631579,0.15962632,0.206706587,0.014841351,0.199824715,0.093658943,0.017572068,0.17041682,0.005493819,0.193556905,0.031491384,0.021796917,0.01709943,0.012423914,0.124700957,0.302071477,0.239938421,0.085728322,0.110442865,0.064507969,0.088715574,0.214351089,0.515530303,0.117200675,0.455504509,0.364359586,0.384084537,0.03261336,-11.79438246,-8.830651143,-12.91034867,-6.73404721,-9.267097099,-7.818071066,-12.20606152,-11.28168671,-9.358168976,-9.90823273,-9.728919716,-5.162940665,-10.613901,-7.01119508,-9.345009991,-21.1795468,-16.71327547,-20.97929234,-17.63052905,-21.12958316,-19.80938793,-16.98557935,-18.47512142,-18.12679671,-16.53091228,-17.13045882,-12.23350501,-15.91384211,-16.85120465,-19.46026658,1,False
13.0948199,77.7568233,Bangalore Rural,Chrysanthemum,Medium,Short,1,2,0.345342254,0.337287261,0.117318436,0.012735502,0.268891856,0.291503268,0.164100884,0.13293453,0.260294865,0.198452841,0.169929196,0.192248062,0.072781655,0.262658228,0.095992544,0.015306122,0.197946378,0.006686246,0.279907754,0.029393913,0.017758634,0.035780315,0.009367681,0.125580003,0.434060228,0.26074034,0.091703057,0.110777626,0.067302863,0.086043943,0.213507625,0.521528662,0.144102424,0.436613166,0.375833951,0.450340136,0.032618826,-8.158695907,-8.313883607,-12.5988377,-4.986584089,-8.628456046,-6.941901185,-8.060449324,-9.411989178,-9.546430853,-9.349775573,-8.785358792,-7.81995141,-9.983236543,-7.020089402,-11.08433385,-17.08230259,-15.52440821,-19.00039702,-15.23578671,-16.88263293,-17.84141086,-15.09551126,-16.9629157,-18.12706447,-17.19552402,-17.15679298,-15.20848923,-12.8946452,-15.65558784,-16.06277973,1,False
13.09484,77.7567846,Bangalore Rural,Chrysanthemum,Medium,Short,1,2,0.338445267,0.311323188,0.108487337,0.022208576,0.244042728,0.272215109,0.143635126,0.161640122,0.228387097,0.1475222,0.151299246,0.167600611,-0.07361516,0.2,0.099079291,0.020248504,0.184469697,0.004562215,0.262387387,0.02875896,0.018713539,0.035387759,0.010292026,0.123070004,0.464551314,0.276470588,0.106024399,0.106997005,0.069854315,0.090420332,0.176164962,0.509824748,0.126533844,0.414610778,0.325295023,0.408271474,0.030803475,-8.158695907,-9.547480038,-11.4773221,-4.986584089,-8.628456046,-8.106502354,-7.167109692,-10.68996431,-9.546430853,-9.349775573,-8.785358792,-7.81995141,-9.983236543,-10.03981884,-10.56434455,-17.08230259,-14.29897935,-18.05516092,-15.23578671,-16.88263293,-17.11182438,-15.83891231,-16.78417233,-18.12706447,-17.19552402,-17.15679298,-15.20848923,-12.8946452,-14.95811018,-13.13001397,1,False
13.0949984,77.7588741,Bangalore Rural,Broccoli,Medium,Short,1,2,0.28185694,0.349753695,0.113152969,0.054761131,0.280351048,0.378759398,0.12920354,0.052683118,0.257769653,0.361566291,0.169193451,0.253892734,0.031952859,0.268251982,0.029628468,0.014094035,0.193807339,0.001945403,0.193983077,0.046976797,0.022290076,0.054201132,0.014982841,0.122496893,0.249468964,0.190526795,0.104916763,0.122735875,0.010121288,0.089545015,0.243080199,0.446517979,0.399426318,0.577489481,0.5438463,0.720282464,0.039091505,-10.86159422,-12.09795806,-6.184750756,-7.67597695,-9.273797161,-7.407905396,-8.849539287,-6.850958775,-8.927331857,-6.908448668,-8.375060479,-6.660554469,-6.786345311,-7.779276014,-7.684113043,-24.6137375,-20.23147399,-17.8523123,-13.1799576,-18.24034747,-18.13600738,-15.52724646,-20.44550681,-17.31212571,-17.27931434,-17.03520621,-12.54869237,-17.2401994,-15.26136966,-13.43424597,1,False
13.095009,77.7590995,Bangalore Rural,Broccoli,Medium,Short,1,2,0.281939394,0.304649549,0.111912118,0.062706271,0.307858688,0.387221684,0.073759791,0.045152722,0.340954943,0.456451958,0.176877671,0.301164725,0.048579285,0.35046729,0.030567686,0.011011466,0.224443175,0.000315836,0.262604392,0.093313953,0.015192412,0.035490176,0.01600067,0.089726918,0.244074634,0.139576213,0.106939566,0.133059374,0.020814022,0.088888889,0.205893186,0.321488062,0.209696165,0.4372,0.451898734,0.53426043,0.042534596,-11.86430896,-8.895045859,-9.823068432,-10.66750596,-9.190320249,-6.847907949,-8.37345021,-6.214720252,-9.940570733,-9.214680428,-6.353718572,-5.602535537,-8.746547948,-8.967476601,-10.12831772,-21.46259396,-20.50067583,-18.83636956,-15.01234106,-18.31635855,-14.70165262,-18.21758778,-18.75910769,-19.98894187,-15.45508491,-15.11840457,-14.77243366,-15.53135265,-20.29484511,-16.13552089,1,False
13.0950417,77.7581586,Bangalore Rural,BlackPepper,Long,Tall,3,3,0.28199898,0.236506833,0.102498725,0.030408485,0.249055653,0.191076115,0.123155093,0.043881274,0.261078998,0.218481542,0.184897959,0.266019417,0.029004013,0.272644515,0.071571749,0.01523874,0.218015919,0.00330527,0.283959044,0.028399006,0.022753043,0.020980518,0.012806562,0.114507984,0.397358283,0.324771356,0.092019652,0.107018674,0.006358546,0.088926581,0.199808337,0.601170569,0.373872929,0.538741655,0.495963343,0.664200051,0.034211842,-10.42677028,-11.71600331,-11.1999944,-5.733127276,-7.29121275,-6.475646036,-10.81221548,-11.12575781,-14.12179566,-9.426813688,-8.072396913,-10.32654624,-6.804208374,-9.563159634,-8.688278871,-19.61837581,-20.16312974,-18.86048861,-16.24094051,-17.71749781,-16.50662499,-15.65396801,-17.80528814,-14.43572735,-22.43389132,-16.84582501,-16.17163315,-15.26074051,-17.51285984,-13.4062612,1,False
13.0950486,77.7582189,Bangalore Rural,BlackPepper,Long,Tall,3,3,0.262208866,0.21820677,0.102577232,0.045773003,0.25286783,0.173765351,0.080752884,0.049675201,0.239031407,0.195333943,0.179308935,0.226252983,0.033978873,0.233830846,0.064159029,0.015929998,0.217526173,0.003757986,0.25672043,0.027302512,0.02228265,0.033602444,0.013845767,0.106875425,0.375168327,0.280717489,0.109049954,0.11108224,0.016438608,0.086290715,0.211390285,0.59131334,0.361340879,0.532270916,0.490744727,0.6585,0.0364494,-13.32085718,-14.16111241,-10.52297338,-4.008143579,-7.29121275,-6.086381037,-10.85857043,-10.21262174,-14.12179566,-8.993493124,-7.929128549,-10.32654624,-6.663423912,-9.395494613,-9.620926619,-16.1867335,-19.55784169,-18.03146506,-17.27005527,-17.71749781,-17.98793017,-18.42371515,-18.16844903,-14.43572735,-20.78068405,-18.20437653,-16.17163315,-13.52106143,-14.99558774,-12.43801406,1,False
13.0951438,77.7575098,Bangalore Rural,BlackPepper,Long,Tall,3,3,0.318101041,0.274562584,0.106310597,0.034881652,0.337917485,0.423507463,0.122119023,0.179659676,0.421040568,0.643887444,0.219482121,0.573321356,0.100464669,0.534541891,0.046352383,0.009157509,0.232338496,0.003174603,0.352197471,0.021019923,0.022012339,0.03859729,0.01410096,0.125942792,0.497676961,0.300095877,0.255233199,0.088716624,0.101171727,0.086660175,0.13804241,0.665416667,0.278448591,0.585901224,0.453891138,0.563470809,0.029676131,-10.71270335,-9.554858011,-10.43433426,-5.499894305,-11.87978949,-7.325145994,-10.57489466,-14.40382507,-13.25535952,-13.20883971,-9.11764491,-9.743687335,-10.99093524,-8.238399156,-4.850902426,-14.13501126,-15.90019553,-14.98685523,-17.9717709,-15.54050192,-20.4892528,-17.88984495,-17.35597077,-17.16344732,-16.08078435,-15.97959618,-14.82656724,-18.22628475,-16.39272844,-19.3111343,2,False
13.0952407,77.7560752,Bangalore Rural,Grapes,Long,Medium,2,3,0.374350987,0.361361878,0.116799458,0.006272157,0.32151118,0.378221114,0.231873112,0.15,0.394083969,0.651560926,0.230830992,0.600776029,0.156462585,0.293267842,0.053741263,0.015222616,0.275962237,0.003678534,0.504611331,0.029390809,0.019473081,0.033446779,0.012607498,0.122245078,0.618026603,0.329319129,0.07066842,0.091673447,0.044387065,0.089958668,0.134180602,0.704059829,0.228849903,0.603773585,0.470810211,0.653080569,0.029281531,-8.845912053,-8.973081852,-5.78926915,-10.53134026,-6.7030788,-7.331567572,-11.47478527,-7.455366642,-14.37030335,-5.66751215,-7.913780489,-7.168919441,-6.304051774,-6.622744306,-4.691101551,-15.0345352,-15.47995601,-13.06805655,-18.51813011,-16.26164992,-14.77656965,-18.22006019,-15.06927005,-12.30158851,-15.23030781,-13.19616877,-16.28648016,-10.55903475,-13.3285193,-11.29615083,2,False
13.0953365,77.75604,Bangalore Rural,Grapes,Long,Medium,2,3,0.352506596,0.34772552,0.11617622,0.027204859,0.307994758,0.360341151,0.226716141,0.150424448,0.377766967,0.573796369,0.225988701,0.527562642,0.150273224,0.352654232,0.050465571,0.014419776,0.28010279,0.002926708,0.497465285,0.026567481,0.019952603,0.028497103,0.015059489,0.128303558,0.601080407,0.291179386,0.068945058,0.084315023,0.046733486,0.095387588,0.127995786,0.667235171,0.206828885,0.5631347,0.48173913,0.64048264,0.031022159,-11.01419636,-7.922971021,-7.79962185,-10.02206251,-6.085395085,-5.785763341,-11.92877253,-6.496666916,-13.51694811,-6.192894829,-7.346276702,-7.947293037,-6.973572586,-7.615634065,-6.396614981,-15.58349123,-14.56397689,-13.85106388,-17.20462155,-14.93875871,-16.63613516,-18.41236855,-14.84249534,-11.16412557,-14.29063424,-13.59089777,-13.71960057,-11.25642265,-12.32008986,-12.25823673,2,False
13.0954833,77.7566654,Bangalore Rural,Horsegram,Medium,Medium,2,2,0.325745504,0.289915051,0.114715324,0.0216442,0.31381563,0.323027227,0.203649397,0.267948492,0.257838091,0.273934952,0.181131305,0.277146751,0.131701632,0.259608583,0.033259997,0.005461994,0.21567892,0.002801818,0.269426289,0.020634379,0.01701671,0.047288933,0.017193659,0.131367292,0.35833138,0.196067918,0.093533908,0.082350108,0.030052059,0.084844796,0.166389603,0.331898613,0.202016129,0.348819202,0.326176336,0.380107072,0.029913615,-10.936279,-11.16453045,-10.24419554,-10.07721778,-10.09961525,-8.754822049,-12.78602877,-10.63920368,-9.575981436,-11.71332704,-10.52249054,-9.204029806,-8.832669217,-12.12099266,-9.538912657,-19.16702697,-16.06723015,-22.10013508,-15.26948079,-20.02882167,-14.84255801,-17.17414364,-14.55135212,-19.66864325,-15.31997094,-17.43732449,-14.1292382,-14.69151154,-16.494188,-14.85467655,1,False
