Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_height,Correct
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.231135428,0.243659139,0.283753276,0.33545655,0.309821248,0.240302831,0.352107346,0.15912652,0.218731001,0.14955762,0.302777857,0.461099029,-13.79219854,-10.83287016,-10.49558551,-6.68670204,-12.25938143,-12.18540813,-11.50759865,-14.89734351,-11.20774497,-10.39970634,-10.70198963,-16.39432319,-11.12118622,-8.871336595,-13.01736182,-22.33361932,-20.39617207,-18.7052301,-14.60549697,-22.148105,-18.09495492,-21.24352959,-19.63650718,-17.13373304,-17.76933465,-16.33233588,-16.91489892,-16.92738119,-15.84121205,-15.84959351,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.261015803,0.300765395,0.400568068,0.300265789,0.270564765,0.226596624,0.399788737,0.213560939,0.368119508,0.149660081,0.270967305,0.554605901,-11.75423165,-8.324900604,-12.86570861,-9.929803253,-10.83773341,-7.313705019,-7.505568653,-6.814380464,-5.369805268,-9.758064925,-6.415369689,-5.880022253,-4.149521065,-8.543861957,-10.39558695,-14.25558573,-18.68177336,-15.07019755,-13.61888088,-17.68216317,-16.78631196,-16.52550489,-14.35450872,-17.72879656,-19.04398934,-18.43810612,-16.00665097,-16.20866448,-18.75018149,-14.14927021,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.229934573,0.255906433,0.288771391,0.215027675,0.150040746,0.247026742,0.212412849,0.177798957,0.440208495,0.149868578,0.037894424,0.571026504,-10.22809911,-13.14542153,-12.08674603,-9.025739204,-11.76737831,-11.30676284,-7.204747349,-7.602227477,-5.240760931,-9.343932362,-11.81147252,-7.715689597,-8.36158744,-7.66846322,-6.815070123,-15.76503189,-14.61343759,-18.11681086,-18.94486524,-16.87363154,-20.73365227,-18.03043387,-25.25926835,-18.29257125,-16.16419826,-17.63014607,-17.99521175,-16.74666137,-16.5268143,-17.38839452,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.289314866,0.306925297,0.350312471,0.358855665,0.214053571,0.237703249,0.370591581,0.131625488,0.472690076,0.141562149,0.263156742,0.502064049,-8.235620333,-8.221696532,-8.477622769,-6.171772988,-9.565627336,-4.992654931,-8.822949943,-7.878682141,-10.43577173,-7.988307554,-6.252157965,-9.048523802,-9.151578851,-8.548466451,-9.618890536,-15.8947177,-11.27889824,-16.1661499,-12.1679327,-11.79238536,-14.13236467,-13.67491763,-14.54116018,-16.50573157,-12.18406044,-13.96052348,-12.83576888,-16.12712306,-15.19829788,-13.7287534,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.276258886,0.292181104,0.272023618,0.274042457,0.205968946,0.127033725,0.17035871,0.213683695,0.476716757,0.147776216,0.042087469,0.481494486,-10.71475093,-11.51098815,-7.495559227,-4.444920807,-5.01619563,-5.031787175,-8.78550117,-6.93599164,-11.9741948,-5.564575284,-7.369832217,-11.98545338,-5.607191188,-12.41825716,-9.280342801,-22.3278901,-17.59898495,-15.87556667,-13.20776105,-17.99742299,-20.94732797,-19.62956501,-21.15144302,-18.05400419,-11.60694029,-18.09081131,-16.98431596,-13.15085452,-14.04067294,-13.18344242,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.260574132,0.31411016,0.215909481,0.283720911,0.277415693,0.208917558,0.361241668,0.156047672,0.268272668,0.150032058,0.086463481,0.4500916,-10.39048825,-11.29345132,-12.02979599,-7.084788116,-9.764944072,-11.68835024,-6.916904129,-9.127367932,-9.921157798,-12.13923345,-8.203290349,-11.63913779,-10.07630714,-12.98005159,-8.506258206,-22.36328702,-23.89865829,-15.64267633,-13.51643435,-15.98785425,-15.00064901,-19.70377633,-19.41787734,-20.92524016,-18.66369228,-16.69549203,-18.39661611,-15.20555969,-17.2755743,-18.1290355,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.375616908,0.426662832,0.469785392,0.248485118,0.221538067,0.129027158,0.466028214,0.123084523,0.516428351,0.172945991,0.26989153,0.480620891,-9.156590752,-6.814455982,-9.053399634,-6.985008094,-8.498042322,-8.280684378,-6.095463794,-9.937880586,-7.110975981,-7.259100872,-7.551028933,-9.884222679,-10.26194114,-7.595163767,-8.207824512,-15.74480449,-12.31775667,-14.98784896,-11.57838504,-12.98456507,-18.60770341,-16.13448339,-19.6091889,-21.61091508,-16.34942155,-17.81523721,-11.62604041,-13.23685245,-16.13957691,-13.50512571,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.301599026,0.33141163,0.374237299,0.205439165,0.252358049,0.11576955,0.364631236,0.122948043,0.375430763,0.160592794,0.228439912,0.368585706,-11.05914912,-7.090438469,-10.10399768,-6.526284307,-17.10282266,-9.248763562,-11.69571867,-14.56461691,-11.9409766,-10.66695358,-12.81762645,-12.61331614,-9.217523894,-11.41667077,-13.63331307,-21.45995833,-18.7774533,-13.66550982,-11.71699298,-14.98787141,-16.80191123,-18.34923849,-19.42685792,-16.76229249,-16.5918349,-20.34647758,-18.51456034,-15.84040084,-17.12319656,-14.60217044,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.282284796,0.280383408,0.327227563,0.186306074,0.329792738,0.250640541,0.436087906,0.070538446,0.519664109,0.173116922,0.286393493,0.457147866,-12.26942047,-9.002046615,-9.950218031,-9.232324763,-10.78069431,-10.52689944,-14.16405849,-13.60147821,-11.33939046,-7.873453825,-8.36924843,-6.519027581,-7.562181156,-7.933256518,-7.946314907,-17.63962301,-17.16650259,-16.89059257,-15.05042565,-15.7116099,-16.73318965,-15.05158288,-16.88608287,-14.6228663,-16.15524151,-16.22640328,-15.65498487,-15.63507323,-12.41688832,-13.81418934,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.323322773,0.286652982,0.402464807,0.435006797,0.276130438,0.291709095,0.410387367,0.140338793,0.528489351,0.156149596,0.282851517,0.256974041,-2.156329911,-11.22212142,-7.889187546,-11.0550163,-4.758096796,-10.53595621,-3.216438609,-5.83501182,-1.955470255,-2.276750957,-3.858922687,-8.524401502,-3.881855845,-7.813449062,-6.76847393,-15.79207424,-17.75870493,-18.55946272,-16.23085212,-18.10976135,-14.94531447,-18.68242939,-19.15029026,-14.43266928,-13.72335296,-19.5850169,-13.18291378,-16.1138465,-19.87335466,-18.97521521,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.276012152,0.218146577,0.310002565,0.270216763,0.240194112,0.156156898,0.146026105,0.201115042,0.337961227,0.145975322,0.277543157,0.527724028,-11.13444819,-9.116832933,-9.169183281,-5.309866173,-8.772455139,-8.495950955,-8.465513776,-11.25246181,-9.34941009,-7.039316124,-8.615393697,-9.84244846,-9.344400888,-12.05116518,-8.658670489,-20.48766819,-17.05542683,-23.56041759,-11.0082393,-25.56561642,-18.50183996,-15.81487877,-14.91426862,-19.14805215,-14.04932848,-13.40481346,-18.97560687,-12.08350799,-14.97718233,-14.84048424,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.321246207,0.313613653,0.488584965,0.435551465,0.286185056,0.260133564,0.163338944,0.177902997,0.506638467,0.163918138,0.250730604,0.508183241,-12.10630295,-8.914949142,-7.314089932,-8.484709277,-11.58534673,-5.338742783,-11.1138908,-9.021990264,-6.602037602,-6.509166637,-9.859535682,-10.52923917,-8.711592822,-6.729684363,-5.439443723,-19.17586327,-15.50604002,-14.95882267,-12.4573846,-16.02622171,-18.5709932,-15.31622097,-15.72694874,-23.77253664,-18.36006151,-17.20335388,-13.19644672,-13.04796929,-16.82410383,-16.60593522,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.236280188,0.281446666,0.44902432,0.429095685,0.412525862,0.313274026,0.210515723,0.159357831,0.2714414,0.14786534,0.25928995,0.335983634,-10.57298912,-9.213622505,-9.559684807,-9.659700141,-9.111059209,-8.846101579,-8.446392336,-10.73412152,-8.803776869,-9.853226803,-9.166478907,-10.41619318,-8.749424889,-8.440709161,-10.98891455,-19.10152979,-16.20567346,-12.22493448,-14.19886497,-15.90518304,-15.96667355,-18.06121734,-16.30723488,-16.20932613,-11.63806001,-12.87261561,-17.47239411,-13.79980336,-17.07456269,-19.03042935,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.191446841,0.201623529,0.193635762,0.210289896,0.274578452,0.163960084,0.274915576,0.150618792,0.332251221,0.150931701,0.278978318,0.527452946,-11.47422592,-12.43698973,-12.79235831,-3.816408616,-11.85838759,-9.743171865,-9.99364699,-10.0014595,-11.48191499,-7.162939487,-8.451367542,-7.719372994,-6.545479284,-9.044751255,-10.44079354,-19.67509422,-27.34394965,-17.95886569,-13.61304572,-24.16208808,-20.06071581,-15.53389488,-16.97966677,-15.40123495,-19.21877285,-16.99165254,-17.26887976,-12.49514945,-17.23634305,-10.68347686,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.229434982,0.234110832,0.328747809,0.30389744,0.255099654,0.196813047,0.320282787,0.167205125,0.306838572,0.146526605,0.199718729,0.319682181,-6.847271299,-4.478659732,-8.984319227,-2.958659715,-4.75644334,-6.325180924,-4.410776148,-9.852350051,-7.953290056,-6.173062131,-9.29536794,-5.600305454,-6.085515952,-10.23481291,-7.876175732,-23.34141268,-18.40018143,-17.03805271,-11.14411516,-18.82028979,-16.78520015,-17.54107852,-14.91805898,-17.1540079,-16.01262362,-19.83627184,-18.67896522,-13.04824445,-16.92328403,-12.96163646,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.342660517,0.325890511,0.368005812,0.313892037,0.349961728,0.186787561,0.346617848,0.195097536,0.299925148,0.143022925,0.229795039,0.439662099,-7.033885157,-10.71822628,-6.781934263,-3.398714781,-10.67940219,-5.249093902,-6.063299138,-8.009540813,-6.311601545,-5.172765353,-7.656406505,-4.233520699,-3.952126314,-9.558626532,-8.87747517,-16.89034154,-15.16754378,-17.12470629,-11.2249794,-14.56486221,-11.10005479,-18.16275528,-18.54421942,-11.03032991,-14.57622311,-15.75237417,-16.62289068,-16.84530385,-13.34421267,-14.68061636,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.342660517,0.325890511,0.368005812,0.313892037,0.349961728,0.186787561,0.346617848,0.195097536,0.299925148,0.143022925,0.229795039,0.439662099,-7.033885157,-10.71822628,-6.756168129,-3.398714781,-10.67940219,-5.249093902,-6.063299138,-8.009540813,-6.311601545,-5.172765353,-7.656406505,-4.233520699,-3.952126314,-8.612941762,-8.87747517,-16.89034154,-15.16754378,-16.68644026,-11.2249794,-14.56486221,-11.10005479,-18.16275528,-18.54421942,-11.03032991,-14.57622311,-15.75237417,-16.62289068,-16.84530385,-13.89924949,-14.68061636,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.330361247,0.321024984,0.362609178,0.411940694,0.432302266,0.229995489,0.286007556,0.173553497,0.289293647,0.158104256,0.257357329,0.373175353,-11.27100565,-10.73870507,-11.34311842,-12.21191726,-12.19704206,-10.55687718,-7.933165645,-10.66533306,-3.556510672,-8.438587395,-8.450777718,-5.950027295,-11.53017901,-9.707758887,-11.06346899,-24.05734713,-20.96367585,-16.02582063,-18.63830893,-19.30558037,-14.66305476,-16.11697044,-17.80005087,-19.64979202,-20.49915873,-18.24586737,-15.75327985,-19.07403255,-16.28497885,-16.6603832,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.330361247,0.321024984,0.362609178,0.411940694,0.432302266,0.229995489,0.286007556,0.173553497,0.289293647,0.158104256,0.257357329,0.373175353,-13.0448964,-13.12166796,-10.09398983,-9.048179952,-15.88694248,-8.449153171,-10.26570206,-12.73702083,-7.498801456,-11.32826795,-10.90052053,-8.546737805,-10.64321152,-9.085937464,-9.154760019,-29.31743599,-21.53674273,-15.90696649,-13.77482302,-17.02225862,-13.21887203,-19.03710263,-17.98075276,-18.87961625,-17.21766999,-19.2668011,-16.94628224,-16.10926519,-17.27906531,-16.94992421,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.25589636,0.276691318,0.494791478,0.370638907,0.427956253,0.21171543,0.318402621,0.30486238,0.324449943,0.152844921,0.241805211,0.511739016,-9.801581952,-8.465591954,-3.609758555,-6.822199384,-8.226196193,-5.29749736,-6.99644106,-9.448671791,-4.461920946,-10.42597963,-10.86368994,-6.532608553,-10.99035682,-7.753349997,-7.644469699,-20.64040572,-17.77764809,-13.58251971,-15.32842604,-17.81162344,-9.944067128,-15.24345918,-14.63767403,-13.75111019,-14.23365544,-18.10866665,-19.84455005,-18.52933876,-12.29770902,-11.96831781,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.256568938,0.271826148,0.285102357,0.470459849,0.406658232,0.231151015,0.33358103,0.261071712,0.288905764,0.168629482,0.251659691,0.251659691,-8.623759406,-10.40153378,-9.849302662,-8.82368386,-11.9857299,-9.572406316,-8.385956822,-9.466505905,-10.39413083,-7.835969844,-8.29312113,-10.65128304,-9.773545457,-9.179906203,-11.04721292,-19.15954388,-15.98956019,-19.18547342,-13.29397163,-20.14791769,-14.22558633,-16.94926458,-17.29357535,-16.72428125,-15.16483913,-16.54351088,-15.39831718,-16.29351729,-13.94731523,-18.2997715,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.244371444,0.254036695,0.208883822,0.377605915,0.394541502,0.215911373,0.332153767,0.331583977,0.096984699,0.172541887,0.277732432,0.063945144,-13.4209978,-15.44458792,-10.68532012,-9.538188464,-12.48310303,-11.63879045,-11.81386852,-14.65190387,-11.86435419,-7.773328347,-10.81301023,-7.887309617,-7.30929768,-8.293959933,-13.01471926,-19.54910555,-18.11871271,-16.62132941,-17.13198737,-18.94741206,-20.71913699,-20.6521225,-13.96764971,-18.15097449,-16.78632238,-16.23508082,-16.83588437,-14.08856198,-20.35908918,-13.91561704,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.244371444,0.254036695,0.208883822,0.377605915,0.394541502,0.215911373,0.332153767,0.331583977,0.096984699,0.172541887,0.277732432,0.063945144,-13.22112821,-15.68484231,-12.68314686,-11.96414618,-10.1519064,-10.71985482,-11.66803916,-14.9886929,-11.5844621,-7.439454552,-10.59189202,-7.295092122,-5.823374938,-7.751593511,-11.47887466,-24.76661001,-20.39781007,-18.0064438,-18.52677841,-21.73925724,-18.28382183,-17.56979746,-19.04044279,-17.78089979,-16.80119431,-15.49448728,-15.63335211,-14.96394019,-20.50065676,-14.42624577,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.253739625,0.268148392,0.359871179,0.420609713,0.341242164,0.211886942,0.214329645,0.206396505,0.30467537,0.143374592,0.193717599,0.396161169,-11.8789655,-13.30941287,-7.789892364,-9.722305569,-10.86749323,-9.782577541,-11.85059647,-11.61235198,-10.04791318,-12.04660922,-10.12179504,-11.04326218,-6.876631529,-9.736621261,-7.085742398,-16.86264459,-19.86565311,-17.1966476,-16.7727492,-18.34029866,-14.34813277,-18.41653863,-16.32963961,-15.6378138,-13.79786027,-14.91888041,-18.2227755,-14.25885672,-17.07298412,-17.80993371,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.222443983,0.243997604,0.161639612,0.313766778,0.26945731,0.2023592,0.231912851,0.261466503,0.200922491,0.166554019,0.050983325,0.050983325,-13.98906478,-10.66823842,-11.48700076,-6.123866946,-7.69568852,-3.188244629,-11.08588793,-7.993133008,-3.78150047,-6.032618817,-11.73249731,-13.41765901,-8.141869059,-10.99776871,-6.362698288,-19.91543105,-14.21901718,-16.03149597,-10.99226675,-20.31077533,-15.39567877,-15.90087004,-17.55872086,-18.41843618,-17.94925389,-17.93618899,-17.5827107,-19.23548438,-16.04378036,-13.07672061,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.222443983,0.243997604,0.161639612,0.313766778,0.26945731,0.2023592,0.231912851,0.261466503,0.200922491,0.166554019,0.050983325,0.050983325,-12.56980466,-10.71805106,-11.8009548,-6.783034985,-6.909692796,-2.764661517,-11.28170323,-7.99438313,-3.311268648,-6.586754206,-10.80885124,-13.41765901,-7.524685893,-10.83670383,-9.279032774,-21.1994944,-16.09562162,-17.64455454,-11.09038838,-20.6150968,-11.73754257,-16.41820015,-18.01698705,-20.61274736,-16.48430424,-16.31618887,-17.5827107,-15.28108068,-16.78135517,-12.1962675,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.233587891,0.231025442,0.300422937,0.362407833,0.25037995,0.057664793,0.168399742,0.279134691,0.058647707,0.150976717,0.24331668,0.045581467,-10.39259657,-11.14733946,-9.822649376,-10.72055568,-10.65459697,-7.489413456,-11.53488391,-9.672089227,-9.46243246,-8.963016053,-10.08032592,-8.784532999,-9.252174185,-12.28166006,-9.055272467,-16.09515153,-19.86175339,-14.98877403,-14.56388388,-17.02453231,-17.47509801,-14.36248588,-14.46201279,-16.86698531,-15.77822997,-17.56384845,-16.13018522,-16.04959552,-18.31593421,-13.13231031,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.283606768,0.300624549,0.398682058,0.353043348,0.281378269,0.065548599,0.345989883,0.239355624,0.063757151,0.161068827,0.354599625,0.062825963,-8.701352431,-15.99876758,-11.61892492,-7.043610361,-11.03777218,-10.41674662,-12.96996748,-10.44939887,-9.876804885,-13.14170359,-9.648871073,-13.51683103,-11.45442528,-13.39327681,-9.691672406,-13.88345414,-17.93925511,-17.2562939,-14.15922759,-17.303626,-19.47068679,-16.8557465,-17.87198924,-18.10620688,-18.83536443,-15.52836553,-17.56656926,-14.18080254,-23.0346903,-17.43012185,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.196045965,0.218007237,0.127796193,0.359958291,0.218116879,0.055500511,0.153522285,0.251544058,0.170437719,0.153055534,0.045493916,0.045493916,-14.14478596,-15.79966102,-10.57171184,-8.966744506,-13.48340055,-2.732663865,-8.872510503,-9.071255337,-7.567604647,-7.144428168,-6.125775208,-7.157067969,-5.921576366,-8.818970097,-3.843546201,-16.76139441,-19.94800474,-20.20358447,-14.73848279,-14.9160442,-18.52417034,-21.35404367,-16.40111388,-17.18810228,-14.55602403,-15.31326708,-17.21288906,-16.70859199,-17.21707581,-15.86097532,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.257386565,0.26191467,0.316873282,0.404781342,0.431829602,0.232277349,0.336126864,0.220774889,0.138248742,0.150221065,0.435695469,0.133337632,-13.30986691,-11.45242616,-9.023393735,-6.652458066,-11.70067349,-9.515362006,-11.65803337,-10.44236786,-7.420378942,-12.05896515,-12.04800825,-5.362349346,-10.14219455,-10.59360518,-9.511236139,-19.47207234,-15.38699313,-13.2945119,-12.10968874,-16.20442125,-15.33858979,-15.60068579,-15.9137837,-17.48104708,-17.54233329,-12.30799956,-15.8693616,-13.75646996,-17.00145411,-17.12838957,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.314603031,0.348135144,0.339295089,0.490783662,0.480736017,0.253222585,0.313197017,0.325705707,0.100861922,0.155962005,0.384375423,0.302425951,-13.16910267,-13.55068756,-9.595136829,-8.612697726,-6.408613936,-6.196645601,-8.474046275,-10.44560424,-10.91249969,-12.26850497,-8.774498564,-11.88005936,-10.32158401,-12.46886074,-6.348244452,-17.23557467,-17.95315928,-17.8470486,-14.86185332,-15.88457605,-16.93660787,-14.88012725,-15.29818496,-19.81125609,-18.65980629,-17.75516393,-17.44528246,-14.92222601,-17.01736593,-19.3990999,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.235712975,0.234371796,0.31477505,0.344361275,0.350460351,0.227227837,0.335474938,0.325455964,0.286634861,0.171697512,0.428777575,0.187918797,-13.28561924,-11.21982145,-12.92278825,-8.923683541,-7.4545786,-7.840942205,-10.65351587,-12.05111978,-12.60283796,-9.829059857,-7.734832752,-11.85673199,-6.745666334,-6.783750234,-6.1934136,-16.66504948,-17.04929257,-15.07668985,-15.41027696,-19.1893267,-16.70505702,-18.01138853,-17.66688169,-17.44289516,-18.09953722,-14.41239031,-21.13757834,-16.61620692,-16.30869308,-13.68280921,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.327721626,0.275132865,0.328526646,0.502611518,0.496826887,0.280325681,0.270248264,0.210386604,0.122668259,0.155888259,0.387667418,0.196632192,-12.15982831,-14.25955643,-12.24654024,-11.31278773,-12.77747305,-11.26521983,-11.37502513,-10.21335511,-10.80437145,-12.03264311,-9.020432818,-10.77590493,-11.80060505,-11.30014257,-3.550277747,-23.23736375,-20.9256511,-26.60765264,-19.44333941,-17.22097439,-16.76048884,-17.78276469,-17.67481784,-23.15631866,-16.86597569,-16.12261485,-17.08906715,-20.64649554,-16.6924927,-16.18208443,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.18167302,0.189288527,0.229138419,0.267212123,0.251304001,0.054121669,0.212111384,0.279166639,0.211152588,0.169539005,0.278344661,0.303345978,-11.1671967,-12.09443544,-9.973342037,-5.848566503,-8.797446148,-9.343199071,-9.386940324,-9.285084294,-11.58629681,-9.202200512,-10.76435985,-11.65809025,-11.86471557,-6.857736028,-6.511520359,-17.13150802,-19.34147795,-22.80361739,-16.12764836,-19.38893943,-23.89704124,-16.23895838,-16.72396127,-15.28492717,-14.55371145,-22.50126932,-12.76182755,-10.87532436,-13.55752538,-15.70595327,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.362940311,0.322545886,0.460795879,0.515912592,0.532648444,0.297157317,0.317361563,0.344317496,0.161152542,0.179261312,0.453336775,0.206330329,-10.97850661,-8.427754821,-10.60276844,-9.198613917,-11.45685792,-10.43810438,-11.90954971,-8.908217334,-11.79036426,-8.93515321,-11.9675471,-9.269455741,-7.304621344,-11.48132104,-7.180785422,-16.26585942,-24.16156239,-16.80737401,-16.55015087,-16.16125575,-16.07713031,-17.08586819,-16.11637465,-16.47111783,-14.19589774,-15.23227223,-15.60221387,-13.40715808,-20.59375858,-15.15310927,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.362940311,0.322545886,0.460795879,0.515912592,0.532648444,0.297157317,0.317361563,0.344317496,0.161152542,0.179261312,0.453336775,0.206330329,-11.49141732,-7.373134228,-7.640650405,-7.324305039,-11.40010089,-8.681402838,-11.47055718,-10.4808759,-12.60564077,-7.888842462,-12.11559469,-11.87813418,-8.658964169,-9.794198624,-9.187046925,-16.05271986,-18.12652633,-17.85774143,-15.40169454,-15.98935169,-13.36212558,-16.20413399,-16.23268445,-16.04150186,-13.23498096,-17.54546768,-15.23670022,-14.06015626,-16.16923637,-13.84357937,3,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.223422512,0.246319816,0.319008827,0.285412431,0.261149585,0.186606452,0.254919082,0.210449278,0.130334213,0.160917699,0.379673332,0.379673332,-9.258317937,-9.296870868,-7.337583225,-8.068643166,-7.178586785,-8.145812918,-7.496124942,-6.808439143,-6.944578444,-7.783770088,-5.434211184,-13.52392089,-7.026029738,-8.720630496,-6.441049929,-20.39824583,-22.15906588,-17.49744008,-17.85303115,-22.16205254,-13.43041006,-15.83385336,-17.73501061,-18.7243521,-17.523015,-20.59922933,-12.73358665,-12.67224908,-14.77780563,-10.43051275,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.209024787,0.220150083,0.280541003,0.368350804,0.371383518,0.196742743,0.235223442,0.15095669,0.269964221,0.159865767,0.351378202,0.351378202,-9.853344738,-9.733277846,-12.52561045,-9.523771949,-7.396887441,-11.00667767,-9.629608169,-8.193280679,-9.498628298,-8.053987965,-8.993995653,-6.947712066,-7.236781017,-8.418484856,-7.822360113,-20.61333052,-20.98215909,-15.79566995,-13.00927622,-20.81142381,-14.20160349,-20.59500571,-16.26816181,-16.41298114,-18.66410828,-16.25665556,-16.49227516,-13.95081403,-15.33613224,-19.88929247,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.244968712,0.293350518,0.326585799,0.36049515,0.395974606,0.233503014,0.252393395,0.23726894,0.142023161,0.155523762,0.354019523,0.423027605,-10.57963333,-8.632749155,-7.960099617,-4.807727254,-7.820248752,-8.895985283,-7.305654063,-9.792764493,-7.661172828,-10.46875603,-8.824700296,-9.531593944,-7.67824756,-9.439062895,-7.057426597,-12.62156189,-13.32843191,-13.5639836,-10.94672293,-15.84626964,-16.82052886,-15.78760495,-20.47721367,-16.5216455,-14.75989727,-17.70800946,-15.2862937,-13.57070434,-15.3372385,-17.24589554,2,False
Ragi,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.244968712,0.293350518,0.326585799,0.36049515,0.395974606,0.233503014,0.252393395,0.23726894,0.142023161,0.155523762,0.354019523,0.423027605,-9.268303463,-8.259388657,-7.960099617,-5.530055877,-9.705446455,-11.26696564,-7.423760746,-10.19039261,-7.707858754,-10.30873118,-8.863432461,-8.32880113,-7.369783127,-9.439062895,-7.507194118,-14.1309291,-14.03028584,-13.5639836,-13.63034972,-16.63279687,-17.64766712,-16.93771397,-17.49136865,-17.0179106,-14.53378475,-17.67174206,-19.00600975,-13.29445628,-15.3372385,-17.12347519,2,False
