Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_duration,Correct
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.210662544,0.349891841,0.4903014,0.524115443,0.222560242,0.179550856,0.07682538,0.141017795,0.522775054,0.118196495,0.280566216,0.068227865,-6.6735293,-5.846081641,-7.321671381,-9.652041696,-3.721342694,-9.113036219,-8.437055001,-8.283242886,-5.288136328,-6.093977115,-10.27058808,-6.260729379,-7.794349542,-7.265732331,-10.51565838,-21.45395435,-17.50652582,-14.99200336,-10.89987839,-14.6382817,-12.58978955,-15.1792557,-14.49025955,-14.89352276,-14.38375106,-19.10806297,-15.46855813,-18.5644699,-19.35141394,-15.40850156,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.210662544,0.349891841,0.4903014,0.524115443,0.222560242,0.179550856,0.07682538,0.141017795,0.522775054,0.118196495,0.280566216,0.068227865,-7.178531022,-4.543742429,-5.639438463,-9.102080372,-5.550292366,-7.43810286,-6.104526528,-8.528454113,-5.756032617,-6.194063095,-8.943003388,-7.142579324,-5.562833766,-6.807244469,-9.079433664,-21.41160367,-15.69535284,-14.36742234,-11.45657328,-11.43659602,-11.14694335,-13.51753538,-15.30543802,-15.74250787,-15.74436997,-19.20763173,-16.54435187,-17.05471731,-19.97317063,-16.450107,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.210662544,0.349891841,0.4903014,0.524115443,0.222560242,0.179550856,0.07682538,0.141017795,0.522775054,0.118196495,0.280566216,0.068227865,-7.178531022,-4.543742429,-5.53712839,-9.196220554,-5.550292366,-8.221945341,-6.104526528,-8.528454113,-7.16005355,-6.194063095,-8.943003388,-7.142579324,-5.269919241,-6.746740461,-7.258449539,-21.41160367,-15.69535284,-15.23559874,-12.64866453,-11.43659602,-12.04032549,-13.51753538,-15.30543802,-16.28110844,-15.74436997,-19.20763173,-16.54435187,-15.64719601,-16.94713007,-16.1865096,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.516994476,0.571109831,0.454678714,0.508398414,0.062074259,0.185689852,0.078410707,0.339269966,0.417755127,0.080509797,0.299498737,0.381081333,-9.550425755,-13.77210974,-9.218251673,-6.786100769,-7.394268723,-7.123956159,-9.604324602,-8.525290337,-10.61435573,-7.091566242,-9.28505328,-8.14974261,-8.454408991,-8.07798145,-7.915315099,-15.70182695,-17.54957277,-14.84980718,-11.76083859,-17.20031771,-10.09774504,-16.7691305,-14.44556334,-11.44881146,-13.26315207,-13.81253989,-12.08773613,-12.01247052,-13.59276595,-15.55745523,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.516994476,0.571109831,0.454678714,0.508398414,0.062074259,0.185689852,0.078410707,0.339269966,0.417755127,0.080509797,0.299498737,0.381081333,-9.214721746,-8.173282691,-9.438915595,-9.55073736,-8.484253677,-7.389105195,-7.509624702,-7.684108867,-9.272794257,-7.682888753,-8.859344194,-5.046518453,-5.644637583,-7.907843339,-10.65915568,-16.40091362,-17.84204818,-15.86027329,-14.69510945,-14.38073822,-15.12228823,-14.35198939,-17.55286895,-15.00888791,-14.01350952,-13.15200405,-14.31096331,-15.73939837,-14.27721708,-13.1962282,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.266920865,0.286685139,0.327519059,0.340043783,0.148503214,0.262449771,0.103749946,0.268472493,0.116385564,0.089602359,0.579504132,0.194302574,-1.612622722,-4.086328808,-3.984229792,1.513384083,1.091597246,1.673040654,-0.329946974,-2.623087904,-1.715832301,-0.008085238,-0.861278172,-0.775884971,2.594953261,-4.0777018,-6.174515522,-16.95826887,-14.89700375,-14.54332239,-16.98892808,-14.75730666,-12.26216635,-14.35669156,-14.88139356,-20.20642285,-13.65816492,-14.00357812,-19.00298626,-17.77434358,-17.40847353,-15.83218736,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.161019772,0.176567063,0.171629563,0.142333254,0.061737251,0.066863045,0.091958478,0.420912415,0.250489347,0.080066279,0.220575795,0.279613912,-9.640754445,-9.96952703,-11.64860675,-5.712004445,-5.405008094,-1.937697632,-3.972571175,-7.827836878,-4.594450664,-6.247518556,-6.680720874,-5.796973713,-11.25038133,-7.631437163,-7.873294396,-18.73680714,-19.37848193,-23.57841667,-13.34554492,-14.54055444,-17.33366608,-20.28776203,-17.01560741,-15.43572851,-18.68544656,-16.82973183,-19.71517818,-15.19558713,-14.28369922,-13.21051597,2,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.257721335,0.303384483,0.408091843,0.40508014,0.138604194,0.160573825,0.085823148,0.383467823,0.178460613,0.084984161,0.057739744,0.030495327,-10.58149629,-7.215372081,-6.125548464,-7.79345042,-4.795276811,-10.16766151,-10.50466946,-10.7112593,-7.043234928,-6.094885756,-7.475795327,-7.654224205,-8.226367828,-6.695139544,-7.190422312,-18.00991291,-16.62848851,-18.24793171,-13.75946069,-18.92357602,-17.14835291,-15.73927311,-19.02320103,-13.65139758,-13.06734178,-18.36872905,-13.29496827,-16.11854418,-13.37623309,-15.54546982,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.300200909,0.311554193,0.447939605,0.393700778,0.140159905,0.160687223,0.086791165,0.372047573,0.148093805,0.08784204,0.059627306,0.031412572,-10.58149629,-7.215372081,-5.233384472,-10.42722725,-4.795276811,-10.16766151,-10.50466946,-10.7112593,-9.399162802,-6.094885756,-7.475795327,-7.654224205,-7.729131273,-6.740756452,-7.190422312,-18.00991291,-16.62848851,-15.98960998,-13.41011805,-18.92357602,-17.14835291,-15.73927311,-19.02320103,-13.14722609,-13.06734178,-18.36872905,-13.29496827,-20.02685145,-14.01382261,-15.54546982,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.250070691,0.24789615,0.248441443,0.258261174,0.06991265,0.285722345,0.106932461,0.194130212,0.081151456,0.089965768,0.596870303,0.23655805,-8.868773767,-7.045135354,-8.882229384,-9.800862989,-7.180922028,-8.559822576,-6.260758105,-5.051515522,-8.808971473,-7.732884455,-7.339528219,-5.211811264,-6.90969915,-12.45666644,-6.656408036,-16.36509625,-18.53720966,-21.12814306,-12.58003397,-11.88473072,-11.61095447,-15.39066033,-14.42724828,-14.66408634,-13.48048759,-13.34766785,-14.34278498,-12.99819567,-15.19478496,-12.17649445,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.315031648,0.391971499,0.587004006,0.499354064,0.203967512,0.063857071,0.084539041,0.206140608,0.524271429,0.099592738,0.635282099,0.120948054,-12.18798159,-7.524886828,-11.66239351,-5.753626414,-6.680955334,-7.43616594,-10.87332905,-10.7078158,-5.146059171,-8.150352956,-11.02214612,-8.317256319,-8.970715624,-8.787415642,-5.608279136,-16.24715991,-18.43219589,-15.3459553,-18.36522887,-12.53855569,-13.45799641,-17.74643837,-17.19418153,-13.76073971,-14.74281993,-16.14850772,-14.22903614,-11.26803573,-16.93900825,-13.94235162,2,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.315031648,0.391971499,0.587004006,0.499354064,0.203967512,0.063857071,0.084539041,0.206140608,0.524271429,0.099592738,0.635282099,0.120948054,-6.981548054,-7.005677678,-6.331753247,-4.660032151,-7.496427827,-10.40330802,-6.390164806,-6.04728083,-10.42704874,-8.305925247,-7.499865755,-10.22304399,-8.384033367,-8.977000991,-11.11185641,-13.61889317,-12.28139358,-18.59497459,-12.45870243,-15.96034852,-12.22929602,-16.86146319,-17.41876939,-16.11777577,-12.35942871,-14.06438234,-12.64162999,-12.6111745,-16.0553265,-13.07059004,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.343226403,0.348404139,0.437599093,0.454109907,0.195103809,0.222349882,0.084778555,0.389624864,0.452500701,0.098162077,0.427916408,0.427916408,-9.172348492,-9.374241115,-9.621122036,-10.77319885,-7.35693373,-10.74893465,-9.595392995,-6.915957281,-5.145627012,-7.373202797,-7.018970262,-4.803258631,-4.536796327,-8.409340522,-5.198612671,-15.90591568,-16.80177102,-12.4303816,-12.75319002,-16.44557849,-13.73748636,-12.36580806,-16.52331737,-11.47151199,-19.59696481,-17.36066743,-14.09490586,-15.27115504,-14.13599613,-12.42835572,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.334957868,0.318553537,0.370699555,0.354786396,0.129801825,0.178649187,0.093863048,0.422201544,0.155303165,0.08009287,0.297813088,0.051881161,-7.93815762,-4.345044569,-7.098737182,-5.057086461,-5.714485634,-3.111371285,-2.440435031,-9.171997104,-6.327084185,-6.543314967,-2.779366321,-6.501205085,-8.762705518,-8.215719104,-0.991889251,-14.08842221,-8.373241515,-13.31641069,-11.09357677,-11.10626487,-9.824486192,-11.39422582,-16.17656249,-11.89950206,-14.54248841,-18.50246335,-17.80084644,-15.20947352,-16.57050288,-16.79945225,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.460894287,0.433752537,0.472362816,0.410443872,0.18014583,0.152614385,0.100304171,0.520709515,0.10667301,0.078709617,0.403502226,0.033345014,-7.857700237,-9.620748113,-9.932901941,-4.267850796,-6.879242028,-7.130547058,-8.456267267,-9.805605827,-6.024420032,-8.214408347,-10.41273629,-7.864880323,-10.72475366,-8.371970873,-6.211551327,-12.68634675,-18.84720435,-17.85150823,-12.51970685,-15.65201466,-13.39983317,-11.48249581,-14.31295316,-16.80955887,-16.07621646,-16.64209358,-15.66166506,-12.91220966,-10.79249111,-13.04325644,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.214344487,0.176426604,0.250792086,0.298966438,0.177204818,0.144359529,0.091817953,0.136254996,0.190299854,0.082749769,0.308567524,0.166234389,-11.5696771,-11.35177908,-9.050383353,-9.441936247,-7.700651004,-6.047014653,-8.814904732,-6.552407032,-6.22606544,-8.789882895,-11.38397408,-6.998828869,-6.035433025,-11.59473125,-7.407932474,-14.34743273,-14.69999454,-12.34913356,-15.57424637,-12.14842431,-12.93592735,-13.50358011,-13.32354883,-14.18090465,-10.92683216,-14.97772794,-13.22987332,-9.931670355,-12.17087266,-10.21772699,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2952995,0.234594971,0.316256225,0.372555494,0.202449515,0.224415705,0.099034071,0.159198686,0.341662556,0.083865426,0.351907909,0.190836847,-8.524442968,-5.042746727,-11.42467581,-4.099565488,-5.484154056,-4.501243629,-7.307568095,-5.436752665,-7.809848015,-10.04621881,-7.801660788,-9.056142793,-7.735834701,-6.175437954,-6.932350074,-16.29820964,-14.00526717,-13.44350361,-13.54429627,-15.24332282,-11.64006289,-14.23852825,-15.73628412,-13.75065316,-9.775043305,-14.88100676,-9.092283512,-8.70658636,-10.51519018,-12.58527313,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.2952995,0.234594971,0.316256225,0.372555494,0.202449515,0.224415705,0.099034071,0.159198686,0.341662556,0.083865426,0.351907909,0.190836847,-9.746451485,-8.37299501,-10.67300605,-4.927246635,-5.312794649,-4.501243629,-6.55232511,-6.063854686,-8.983615527,-8.244220005,-8.339318295,-10.43305028,-7.388481246,-6.272699472,-9.084800359,-14.41581336,-14.51202912,-13.84341786,-14.16109723,-14.70219956,-11.64006289,-15.15084713,-17.10776567,-10.10774928,-12.12626352,-13.81072221,-8.301374649,-7.614044846,-9.192265709,-12.82361633,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.319058865,0.380824298,0.437207788,0.453731894,0.165101171,0.263129503,0.12209861,0.27070266,0.109870665,0.092542365,0.38327238,0.17724669,-8.720131631,-7.628531103,-6.171838924,-2.903680691,-3.711282028,-5.001582645,-3.45223755,-5.96243707,-4.921853349,-5.552024214,-9.18748031,-8.100094592,-5.861852152,-5.563419476,-6.467699733,-16.20035854,-13.42262706,-16.1459175,-11.0902033,-9.752706072,-13.65395314,-11.30932148,-14.19609373,-11.59041561,-9.763852053,-12.45501009,-12.2216158,-10.87228665,-10.4184316,-10.28366753,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.304477513,0.281488478,0.333622545,0.383209586,0.101259366,0.228453621,0.111823723,0.242553264,0.315730373,0.078402102,0.381159991,0.320149863,-12.06883099,-9.809249425,-8.488433013,-6.649691304,-8.521755426,-9.760652974,-8.526969438,-4.253022488,-8.148498513,-8.783953374,-8.966979681,-6.179374237,-7.292802596,-9.946731386,-6.368184779,-16.59061754,-15.74725606,-14.03520862,-16.40874697,-14.48424918,-16.16849777,-14.76625863,-18.3613984,-15.2333205,-15.58948152,-14.18034712,-13.68924246,-13.45710941,-13.15238317,-14.50894246,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.412645698,0.418269277,0.489926517,0.51288873,0.119931623,0.090107046,0.128424853,0.19581838,0.140700389,0.085582398,0.076218419,0.076218419,-8.700677282,-13.75597472,-7.429903767,-4.871230941,-6.472135337,-10.27798607,-5.80026664,-10.07402726,-9.047644088,-7.375381993,-7.843824603,-8.856503445,-7.347098032,-6.177535143,-6.710733998,-17.71707122,-15.88016097,-14.93291352,-14.55890908,-17.09497652,-12.28117527,-16.59062344,-14.07132465,-11.2498057,-11.96121958,-15.57214907,-13.78294441,-14.47658961,-13.28952634,-13.02729846,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.304676533,0.303823471,0.348088443,0.312789559,0.115551233,0.148915678,0.107174166,0.167428181,0.120746754,0.074065328,0.664219916,0.577465415,-11.77665835,-9.993062862,-10.79503672,-10.29605553,-6.224379283,-9.920575395,-10.42340735,-11.86155763,-4.972265034,-6.013040545,-10.39492279,-8.849083482,-7.800904849,-9.454735932,-5.131210517,-12.33509719,-24.55248784,-17.00254197,-13.70313872,-16.9621934,-13.87284008,-17.06855704,-18.29268181,-18.44744894,-22.5226241,-19.26654317,-15.77891764,-11.78502791,-14.73005128,-15.50171103,2,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.335530847,0.328138292,0.425926715,0.457190096,0.281881511,0.182339907,0.119395919,0.121924356,0.512036026,0.064406924,0.583624065,0.471328259,-4.736826088,-8.661817893,-7.361238488,-8.400264206,-6.401842394,-7.736153237,-5.510810431,-6.889786069,-8.280398208,-7.051688696,-7.775323956,-7.310813679,-5.833404878,-6.496377499,-7.851353449,-15.6281689,-14.46569188,-17.82245173,-13.98444238,-13.6400014,-11.63984104,-13.92988579,-13.54601529,-12.64225781,-10.7206993,-11.31367213,-12.83886397,-11.57980935,-16.38090507,-16.11396188,3,False
Ragi,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.380394608,0.31796968,0.367759019,0.27128756,0.171298176,0.146977991,0.133705333,0.192889035,0.134006247,0.075123459,0.307960123,0.318716407,-8.633411464,-10.53562346,-11.77279376,-6.001888485,-4.970945127,-7.207160661,-8.246266601,-11.02706995,-8.534140685,-9.840633665,-11.82843834,-9.861705665,-6.215836461,-11.16425926,-11.56614544,-21.57716206,-17.62223257,-18.97404808,-18.21086153,-17.97871303,-14.86774826,-15.81231163,-13.29816597,-11.53868213,-13.53026364,-17.07729561,-14.28357472,-12.18480687,-19.90681009,-17.56905189,2,False
Saffron,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.296723455,0.273701727,0.366439939,0.537912726,0.127089798,0.176234767,0.131999597,0.331126779,0.344645888,0.08151865,0.263223439,0.259256005,-10.08165546,-7.722969491,-7.674027978,-6.649154857,-9.344372508,-5.988479053,-10.16030356,-8.944413533,-8.619561822,-7.205936833,-4.270865451,-4.042047539,-8.20209413,-6.666159193,-7.186681327,-19.51033089,-17.67659272,-14.79112327,-15.20648215,-21.96435739,-13.70521112,-13.51014007,-10.52651734,-13.40000377,-14.44090884,-16.63942714,-13.62099875,-16.47682232,-11.86116621,-13.7221215,3,False
Spinach,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.405990481,0.320947468,0.366452157,0.558814347,0.326743901,0.41453743,0.297696322,0.315347731,0.296348184,0.135109171,0.434499234,0.380100518,-8.778122299,-10.37579384,-13.96246741,-4.98125277,-9.425693176,-7.918813939,-9.071743167,-6.860689171,-10.67772521,-7.835574707,-12.38774611,-11.37885849,-9.245908008,-8.225572514,-10.94648231,-21.04384255,-22.5585747,-20.08299671,-13.64775216,-24.40268465,-20.4757404,-18.58767738,-14.36841446,-20.54454329,-13.30501651,-17.53492747,-15.62434646,-16.49848575,-15.89142917,-18.76755676,3,False
Spinach,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.332116574,0.348931968,0.461597919,0.528345644,0.517499447,0.288173258,0.190834835,0.600528777,0.405779481,0.511468649,0.511837244,0.069344945,-3.905717133,-6.113230311,-9.289771621,-7.924748056,-7.851981278,-2.047339346,-4.959993103,-6.070013078,-4.625685811,-6.469905055,-6.735769099,-5.810449472,-6.990078254,-9.100934297,-4.670728537,-15.54056044,-10.28175677,-9.006886734,-12.64538457,-14.07101441,-11.95728581,-10.36212735,-20.08566576,-14.65270245,-11.04104635,-10.96146088,-13.95259685,-11.3344024,-11.17151018,-14.92453829,3,False
Vegetable Cowpea,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.250198692,0.350665927,0.575672448,0.493159533,0.335360676,0.173786938,0.255817443,0.284472972,0.317710429,0.251476645,0.429832041,0.201798573,-6.935569472,-5.65973303,-7.134768896,-3.473409471,-8.410240222,-3.619365206,-4.608554312,-7.972677479,-8.480132173,-10.77732498,-7.687805465,-7.711042653,-5.380757183,-6.540733565,-7.364996439,-16.31140509,-13.47191226,-12.71711812,-13.73549447,-16.08034572,-11.34392083,-16.11413479,-12.82671083,-14.36960239,-13.90804759,-15.74869011,-18.28400546,-15.54770808,-13.88061325,-15.77202941,3,False
Vegetable Cowpea,Low,Short,Bangalore Rural,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.249605,0.391032189,0.629910111,0.583844364,0.385023952,0.175967053,0.278633296,0.199689507,0.269974381,0.276292831,0.45604223,0.207842097,-11.65011296,-9.700449567,-8.71577346,-9.850744332,-13.41722047,-6.951058972,-6.951695946,-9.762535437,-7.179468945,-10.08154402,-8.180534478,-8.976229968,-9.880552806,-7.825167445,-5.566261545,-17.64578924,-17.17491304,-16.39551532,-12.28870404,-15.44874771,-16.72039553,-17.53610937,-19.59244454,-16.09299167,-14.94301181,-16.20677539,-20.83711353,-18.28676733,-12.17897151,-12.93945693,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.552053988,0.605423689,0.11741817,0.574394882,0.352087408,0.32977587,0.307464331,0.049265221,0.533442557,0.144909352,0.2500346,0.473374069,-6.759443608,-4.572974104,-7.248421642,-6.676222788,-8.824653394,-6.593155968,-6.611221244,-9.281686132,-8.561873368,-8.661661919,-6.251542858,-4.022812517,-5.884394172,-11.06703563,-4.233570445,-15.33486709,-14.9548543,-11.84433602,-12.60374246,-14.08021294,-14.26064763,-13.1077647,-17.41702896,-13.03685351,-13.15516172,-15.52478202,-14.65008718,-16.29093832,-19.20433732,-15.41465981,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.374782413,0.465796292,0.209193006,0.521674454,0.462927043,0.388610931,0.23373346,0.356267869,0.370153069,0.145452529,0.425520182,0.591559589,-3.530295591,-8.609598394,-9.058256198,-4.611920636,-6.853646393,-7.633340092,-6.085950838,-2.939139051,-6.074564353,-6.904391293,-6.124971711,-2.906213312,-4.002035029,-8.49995785,-3.680914062,-14.69734826,-13.95523463,-18.14444789,-13.0480584,-13.34768464,-13.5415839,-13.56750747,-12.56058071,-14.90839716,-10.29465803,-16.11957986,-8.134882826,-12.35420923,-15.09241651,-13.63073603,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.358182013,0.36709857,0.128715396,0.505773544,0.558958173,0.404507816,0.278136671,0.017126642,0.437446624,0.12900731,0.582922161,0.325070173,-6.83894051,-10.95351937,-10.12687553,-8.042675111,-8.616678775,-9.516016696,-6.943063059,-11.9547749,-7.491324517,-8.034661779,-6.824806331,-9.586414704,-7.161650963,-10.87204062,-7.707092248,-16.13961349,-15.5563964,-13.90649575,-16.19134245,-11.4044165,-12.96730809,-10.35744682,-12.84252814,-15.01178646,-14.42038998,-16.66850169,-20.33149207,-12.83013441,-15.91106468,-15.04926329,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.218320489,0.34663111,0.337982118,0.414479345,0.397144735,0.291957438,0.222512707,0.021248659,0.289044142,0.139933318,0.69104898,0.352737516,-12.4408047,-9.731257458,-13.48243512,-11.65272498,-11.12236847,-8.582697611,-8.762611096,-10.11549348,-8.23591607,-10.40260825,-9.496753055,-9.03037597,-8.159627751,-12.20442518,-9.409251075,-14.12729351,-17.99692414,-15.77662127,-23.81967992,-13.96701807,-19.88762219,-20.06270679,-18.50730453,-16.37334458,-16.84963353,-20.38901835,-16.1079028,-16.84551747,-17.5625939,-22.27553459,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.329168171,0.373229086,0.406536609,0.634374082,0.685287416,0.396209776,0.097512066,0.46825397,0.512297928,0.618733764,0.457373172,0.178401276,-9.81044058,-8.353320235,-9.677414952,-7.289912998,-10.7597561,-5.82661121,-10.92519301,-9.534926582,-9.80890973,-8.51004869,-9.441902669,-11.83517157,-8.763118272,-11.47018584,-6.909915487,-14.64282804,-16.10356026,-15.46536329,-11.46495785,-12.33376372,-10.53676311,-12.4616738,-19.54665188,-17.37219347,-17.00419537,-16.56796077,-16.50380063,-14.59432587,-14.13309499,-12.75618925,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.321125984,0.324176908,0.472377926,0.49005872,0.399558336,0.388500214,0.161747664,0.373240471,0.491415828,0.438595086,0.422663122,0.107849069,-6.004917034,-7.42924994,-11.71162024,-6.298931301,-5.058606634,-5.450764501,-8.890063583,-9.135630173,-9.04978222,-6.371007934,-8.977632023,-8.951886466,-4.307491629,-6.702730166,-8.88611993,-11.89129378,-14.21937066,-11.05620254,-13.72752231,-12.87175331,-16.71802329,-13.23518508,-14.61100724,-12.51174812,-16.48315048,-15.51059112,-11.5934454,-15.90383813,-14.05410979,-13.11106421,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.321125984,0.324176908,0.472377926,0.49005872,0.399558336,0.388500214,0.161747664,0.373240471,0.491415828,0.438595086,0.422663122,0.107849069,-6.004917034,-7.437260911,-9.377004323,-5.41177981,-8.360132545,-4.245842818,-6.483142703,-7.409476175,-6.220969896,-5.333145285,-6.826413756,-8.951886466,-4.170648785,-7.802120735,-6.341856746,-11.89129378,-13.10189453,-10.42564913,-14.56690335,-14.01735462,-14.9260354,-15.16356713,-13.85291935,-12.12221173,-18.3129483,-14.8030344,-11.5934454,-14.84889444,-13.5579005,-12.44502926,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.24705106,0.294311285,0.360692292,0.42696622,0.517396927,0.345198691,0.282881975,0.226248473,0.149832964,0.073417455,0.506390333,0.621256292,-9.577750576,-9.623949598,-10.17587054,-10.18534773,-3.405906966,-8.057148969,-8.223940191,-10.75515684,-12.33231439,-6.312780869,-8.651257606,-6.276775469,-6.199127417,-9.112981612,-8.028935324,-18.44612462,-14.98546501,-19.2833617,-13.52625238,-18.01638348,-9.229243984,-21.96780765,-15.3512238,-19.38695142,-14.9282551,-20.01347846,-18.32048878,-12.63834287,-16.20579535,-13.98928247,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.457773685,0.479979277,0.488535702,0.406654269,0.426371217,0.328122616,0.297421038,0.340441644,0.145624608,0.29873535,0.360693663,0.053047478,-12.27334604,-10.47326982,-11.80253635,-11.88588499,-9.244617299,-9.530152183,-7.062710064,-9.063612159,-9.538821289,-8.822096741,-7.202745889,-8.347648218,-7.086285291,-8.177843469,-6.081495776,-15.79296306,-16.50021269,-16.89283751,-11.81490432,-17.38300354,-14.06641831,-14.76610301,-14.40344778,-18.74159053,-14.68662313,-14.18316216,-16.52895593,-18.30963199,-13.99182014,-16.47666633,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.370762944,0.511018932,0.569109023,0.479768842,0.501393676,0.394123137,0.261315525,0.235531032,0.161450207,0.202849582,0.249581978,0.066355787,-10.58718441,-9.30143622,-11.58442808,-9.29320279,-12.4308972,-13.06344863,-11.92549409,-10.85379527,-7.935345106,-10.82431232,-9.902308324,-12.74371961,-9.356173725,-11.6417706,-8.844398128,-14.7613532,-14.24579181,-17.94866319,-14.53946239,-14.8666494,-15.12276975,-17.08393374,-18.43899542,-15.88404391,-17.32947305,-15.46810024,-16.46395922,-13.89566144,-15.17354621,-16.03874071,3,False
Jowar,Low,Medium,Bangalore Rural,1,2,"{""type"":""MultiPoint"",""coordinates"":[]}",0.355900168,0.361203551,0.440067321,0.348673075,0.400786459,0.323519379,0.273929238,0.414435387,0.204941675,0.102565676,0.525040507,0.55536598,-8.126186931,-10.37360373,-9.47782811,-7.591192826,-12.83584006,-6.602404586,-13.16330794,-10.61104367,-11.29175931,-10.05930886,-11.44179221,-9.582927989,-6.535587892,-7.739173379,-8.467437743,-11.7173399,-16.18266278,-14.87974057,-17.24047878,-19.85695888,-13.91386607,-17.26319907,-16.80594273,-18.58258181,-15.92248494,-14.27735094,-17.61560164,-14.53426499,-14.76967351,-15.44224328,3,False
