Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15,Predicted_height,Correct
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.130155087,0.150943935,0.139760628,0.134715989,0.125523359,0.0514744,0.053510655,0.137745053,0.086553818,0.035362583,0.37758702,0.094931886,-13.94507228,-10.05691789,-12.80362595,-6.890050433,-11.20135062,-7.539234308,-12.1407768,-10.11908009,-12.02454828,-8.006981887,-9.648691414,-9.302835148,-5.983687483,-10.75467211,-4.970344267,-18.41140108,-18.21593957,-17.58192442,-12.11521314,-13.90288581,-15.5181285,-18.31318774,-22.22472175,-21.04528711,-13.96161296,-17.07030664,-14.48843965,-18.34648913,-17.8349008,-11.94756246,1,False
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.222356066,0.271144986,0.542838752,0.383242786,0.074661635,0.271630883,0.106877364,0.091843553,0.509669304,0.088538162,0.314001262,0.301139802,-11.81330893,-9.627882826,-7.944939041,-5.932797291,-9.83751874,-5.366217311,-6.634057124,-8.850277215,-8.060001348,-6.84581703,-9.645197897,-10.54778885,-6.524661221,-12.03724677,-7.014153925,-18.22924716,-18.69567451,-17.92802207,-10.88771799,-12.65086733,-15.70480255,-15.02700322,-13.65051481,-13.13531082,-16.3617257,-12.61412271,-14.09034915,-11.83343448,-15.11822713,-16.04730128,1,False
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.227281794,0.243330508,0.24631089,0.246830553,0.126365528,0.170863539,0.090441793,0.416796952,0.14924804,0.074125282,0.472363144,0.023105131,-12.17219332,-9.611629424,-13.56598954,-8.727294267,-6.469812331,-6.574688493,-11.70679336,-12.32007633,-8.261245105,-8.94136446,-4.939450469,-7.248335096,-5.852832139,-6.83061413,-8.61863983,-19.9628184,-18.09702312,-23.35601275,-13.44162885,-14.96758526,-13.43649696,-17.6004614,-16.36398213,-16.26751785,-17.33882956,-15.16886615,-12.36919415,-12.67277685,-15.04781829,-9.840144608,1,False
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.246775746,0.286216289,0.281478643,0.247292459,0.123304725,0.101912513,0.088342398,0.106973231,0.420604557,0.077679381,0.394119203,0.539756596,-10.03854187,-10.01604551,-11.62255526,-8.461500375,-3.874873715,-6.789440007,-9.223453993,-6.295333571,-4.499153327,-10.72065155,-7.226715489,-6.18480264,-9.340432541,-6.47583921,-5.583870916,-24.94580418,-18.96254124,-20.28879808,-14.19319127,-14.86010075,-13.55751841,-18.58591179,-16.70300966,-15.29033351,-17.13744533,-17.33582412,-15.21430722,-15.82456463,-13.94853513,-14.02705016,2,False
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.184483767,0.204135984,0.195746154,0.285672426,0.139467597,0.197488889,0.105777003,0.163651407,0.195291564,0.089328803,0.374123693,0.13289459,-13.71748168,-9.533488073,-9.306636598,-9.58553666,-7.044191591,-6.464513122,-9.147482285,-7.184855363,-6.848810003,-9.594972054,-12.47718162,-11.2112555,-8.183432454,-9.217435261,-10.0544709,-18.03629375,-19.82289315,-20.06566355,-15.06095897,-14.67393012,-15.77883898,-19.03288215,-15.74972027,-14.05408551,-14.43096983,-17.84210527,-14.22779738,-13.9283721,-16.95396877,-16.56699741,1,False
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.396439582,0.391455233,0.246292681,0.15428111,0.142883405,0.166768,0.095420927,0.114268795,0.398121059,0.085392706,0.357100129,0.309884638,-10.16712952,-8.340995899,-11.54213337,-8.048856596,-7.466297261,-9.063106986,-9.633032368,-7.858185522,-5.995173704,-9.515234958,-9.741480391,-8.073204528,-5.160633424,-6.445167222,-8.328887016,-19.26031655,-17.20042088,-15.48141933,-14.80038911,-14.15202561,-15.63554907,-19.7552517,-19.28542052,-16.07185997,-17.38117779,-16.25211401,-14.4923169,-16.63355584,-16.93103687,-15.9388433,2,False
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.396439582,0.391455233,0.246292681,0.15428111,0.142883405,0.166768,0.095420927,0.114268795,0.398121059,0.085392706,0.357100129,0.309884638,-10.16712952,-8.340995899,-11.54213337,-8.048856596,-7.466297261,-9.063106986,-9.633032368,-8.930025592,-5.995173704,-9.515234958,-9.741480391,-8.073204528,-5.160633424,-6.445167222,-8.328887016,-19.26031655,-17.20042088,-15.48141933,-14.80038911,-14.15202561,-15.63554907,-19.7552517,-18.3470837,-16.07185997,-17.38117779,-16.25211401,-14.4923169,-16.63355584,-16.93103687,-15.9388433,2,False
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.243919462,0.219422191,0.279607147,0.284002095,0.238118261,0.189437509,0.086129807,0.161474854,0.523951709,0.091731884,0.061025417,0.030318951,-8.817416244,-6.305717188,-4.350637881,-9.026601303,-8.64804579,-6.08597843,-5.734846349,-2.767451136,-8.789228611,-5.728085939,-5.017860601,-7.630559516,-7.997070112,-7.488229404,-6.386544237,-21.00904941,-17.90477983,-17.88305077,-14.20138681,-16.67639679,-16.56733832,-20.3087377,-18.0527775,-16.66722247,-18.19371935,-17.84975607,-17.88296184,-14.34711841,-17.25853388,-16.04128338,2,False
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.233873829,0.280881882,0.343273997,0.326856166,0.202717394,0.091644943,0.120214485,0.132427558,0.103678327,0.074929096,0.244021147,0.443964928,-11.56096712,-9.065248571,-12.94313754,-6.61010421,-10.19429677,-8.462042608,-7.767298249,-10.0937812,-6.608949226,-6.95252999,-11.05906736,-7.405279316,-9.028796885,-11.25076023,-13.21420582,-20.90865211,-18.53760245,-20.38163704,-15.57428433,-16.22612406,-17.99068977,-15.91041666,-16.60040112,-13.39835927,-15.53271424,-17.60724502,-20.32413502,-14.89747193,-16.66288021,-18.09459601,1,False
Banana,Long,Tall,Bangalore Rural,3,3,"{""type"":""MultiPoint"",""coordinates"":[]}",0.147099778,0.158522561,0.149375647,0.132223547,0.133016035,0.093998343,0.115496047,0.216861188,0.276258349,0.073980458,0.292290658,0.338119596,-9.298588783,-9.343425221,-8.083904948,-7.987915414,-9.589199439,-7.423315574,-9.0991295,-6.89798283,-5.719787992,-10.67891148,-7.75477916,-5.777067226,-9.181457862,-8.382600365,-6.727834191,-19.14456512,-21.11514557,-17.44568901,-14.46391119,-15.96351883,-13.87686911,-15.60533634,-19.89125055,-14.40255507,-18.10385253,-19.53708408,-13.01692755,-14.14039701,-14.05005278,-13.7611828,1,False
