Latitude,Longitude,Crop_Name,VV_0,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VH_0,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14
12.8630656,77.8299433,Coconut,-14.33588524,-9.418284149,-9.147468458,-6.095708463,-6.914117308,-7.154087127,-11.05345343,-7.507532043,-7.999005916,-14.96002697,-10.31891575,-8.269641541,-7.294475285,-10.61949629,-7.044339696,-17.51421054,-13.21504626,-15.77196921,-13.58563013,-15.79617724,-15.38727559,-16.48140584,-14.48169479,-14.72587192,-13.58594968,-14.07032171,-15.08740303,-10.17220274,-14.27423827,-14.15613523
12.8631385,77.828156,Coconut,-14.26874892,-14.60599315,-12.16225756,-4.935595935,-10.61253861,-10.44871101,-12.04442331,-12.43495283,-8.690448684,-10.42340271,-12.81076364,-12.4674907,-9.608552616,-12.71357996,-10.15794763,-20.61147044,-13.32490432,-12.63022561,-16.51598342,-15.95839246,-16.98902069,-14.45440043,-22.96505651,-14.56429156,-14.85085408,-16.8726625,-14.37667207,-15.6110297,-23.73302252,-14.4088619
12.86314037,77.82814796,Guava,-17.06226314,-14.60599315,-12.16225756,-4.935595935,-10.61253861,-10.44871101,-12.04442331,-12.43495283,-8.690448684,-10.42340271,-12.81076364,-12.4674907,-9.608552616,-12.71357996,-10.15794763,-22.07646822,-13.32490432,-12.63022561,-16.51598342,-15.95839246,-16.98902069,-14.45440043,-22.96505651,-14.56429156,-14.85085408,-16.8726625,-14.37667207,-15.6110297,-23.73302252,-14.4088619
12.8631557,77.8281598,Coconut,-17.06226314,-11.76787901,-12.16225756,-4.935595935,-10.61253861,-10.44871101,-12.04442331,-12.43495283,-8.690448684,-10.42340271,-10.05723362,-11.93886141,-9.608552616,-12.71357996,-10.15794763,-22.07646822,-13.5885816,-12.63022561,-16.51598342,-15.95839246,-16.98902069,-14.45440043,-22.96505651,-14.56429156,-14.85085408,-15.63695083,-14.06656935,-15.6110297,-23.73302252,-14.4088619
12.8632866,77.8274215,Coconut,-11.50058072,-12.19257071,-9.762953941,-8.629905493,-11.01453763,-12.03222357,-8.689802987,-9.990252842,-7.369045066,-7.686697143,-9.823982482,-12.33005016,-7.608711222,-8.046692901,-9.015937697,-14.88113369,-16.34925821,-20.24394893,-14.49018358,-17.87617395,-17.18504109,-15.86517799,-17.98558386,-17.75784704,-14.74334266,-15.44024556,-16.7178147,-15.42981823,-14.00764973,-16.89919069
12.8632965,77.8274192,Cucumber,-11.50058072,-12.19257071,-9.762953941,-8.629905493,-11.01453763,-12.03222357,-8.689802987,-9.990252842,-7.369045066,-7.686697143,-9.823982482,-12.33005016,-8.065031096,-8.046692901,-9.015937697,-14.88113369,-16.34925821,-20.24394893,-14.49018358,-17.87617395,-17.18504109,-15.86517799,-17.98558386,-17.75784704,-14.74334266,-15.44024556,-16.7178147,-16.02486018,-14.00764973,-16.89919069
12.8633061,77.8272948,Cucumber,-7.088244042,-9.607136219,-10.97426269,-10.38336809,-9.677289082,-10.13095841,-8.623937124,-10.21080278,-11.64313981,-8.590820866,-10.18112976,-8.949509906,-7.960577059,-8.492513469,-9.205837234,-15.72425981,-14.97761647,-16.48373002,-20.17167825,-16.78603871,-16.912486,-17.40109576,-18.86490009,-18.26135493,-16.94547342,-18.50325561,-19.55909637,-18.23279288,-13.90658405,-14.99094486
12.8633125,77.8273033,Cucumber,-8.611577406,-9.607136219,-10.97426269,-10.38336809,-10.96105311,-10.13095841,-8.623937124,-10.21080278,-8.033897102,-8.590820866,-10.18112976,-12.34458898,-7.960577059,-8.492513469,-9.205837234,-15.661349,-14.97761647,-16.48373002,-20.17167825,-18.39958822,-16.912486,-17.40109576,-18.86490009,-17.02677253,-16.94547342,-18.50325561,-18.66804038,-18.23279288,-13.90658405,-14.99094486
12.8633881,77.8286721,Coconut,-6.72408964,-8.308036642,-11.34863601,-9.580238337,-10.35754485,-6.324871337,-10.88500999,-11.51163612,-7.324861114,-4.333002217,-8.788313954,-12.48731129,-7.759447667,-8.44042174,-10.48270709,-16.43381376,-16.80690474,-16.22314235,-14.10428465,-15.4995747,-19.32698658,-15.74116993,-14.36691862,-13.50554238,-17.44504035,-15.44426771,-17.09062964,-11.68909779,-14.74122752,-13.30031118
12.8635066,77.8313744,Coconut,-10.58237867,-8.243969485,-9.926938082,-3.785625088,-8.961229448,-7.892314454,-10.60433007,-11.32801973,-9.969992636,-6.878981159,-10.09793533,-7.230194953,-7.83734819,-12.80969355,-10.05663038,-18.55235471,-18.75522743,-15.94739418,-14.79024764,-16.86043758,-17.40379388,-15.69462905,-13.06175778,-13.97919108,-23.14699426,-15.21498236,-13.99226391,-16.57524597,-17.72307743,-15.45921211
12.86352897,77.83138724,Coconut,-10.58237867,-8.243969485,-9.88863548,-3.785625088,-8.961229448,-7.892314454,-10.60433007,-11.32801973,-9.517710319,-6.878981159,-10.09793533,-7.230194953,-8.553344833,-12.80969355,-9.219097974,-18.55235471,-18.75522743,-16.52796517,-14.79024764,-16.86043758,-17.40379388,-15.69462905,-13.06175778,-14.27269057,-23.14699426,-15.21498236,-13.99226391,-16.15490709,-17.72307743,-13.88543076
