Latitude,Longitude,Name,Crop_Name,Duration,Height,height_numeric,duration_numeric,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_30,NDVI_31,NDVI_32,NDVI_33,NDVI_34,NDVI_35,NDVI_36,NDVI_37,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15
12.6614267,77.7030067,Krishnagiri,Maize,Medium,Medium,2,2,0.200476758,0.209257473,0.136706532,0.069599372,0.205331966,0.239051095,0.26855394,0.112318053,0.06281407,0.281960087,0.170430487,0.336671978,0.276448829,0.327459618,0.171783811,0.327502877,0.088949605,0.044942542,0.113086624,0.169407465,0.057068003,0.022856063,-0.007882061,0.198504308,0.122190567,0.073518616,0.215670436,0.054408261,0.032563216,0.261609907,0.358775334,0.06474359,0.059377263,0.261202693,0.078490391,0.269734837,0.223181731,-13.01958086,-19.41190694,-13.8158733,-10.35020977,-10.52937989,-5.394124002,-5.90395361,-7.939073116,-8.640684131,-6.645948326,-8.633633043,-7.965573517,-6.168829152,-9.395307963,-5.79624748,-28.39159667,-20.53093208,-20.19469379,-16.76417944,-19.32698277,-18.13734262,-17.94914695,-18.6940109,-21.18754579,-16.6229167,-16.89367338,-19.99416229,-16.34085133,-18.1384393,-16.12794519
12.6619635,77.7031145,Krishnagiri,Ragi,Low,Short,1,1,0.339554917,0.325377496,0.171177762,0.141570504,0.33229572,0.302914477,0.368511002,0.131912965,0.063438012,0.299975828,0.167326376,0.264330345,0.212753623,0.263893107,0.143877551,0.267382413,0.083709419,0.062307077,0.211881188,0.235553252,0.052512449,0.021147463,-0.001746979,0.226228462,0.119826496,0.05281253,0.355965463,0.054603428,0.034439007,0.400827452,0.299637612,0.050664978,0.053090053,0.265617064,0.097071237,0.319006044,0.25933164,-8.401573162,-11.50441173,-10.327334,-9.255182417,-9.617554912,-9.032281883,-5.192906954,-11.73415252,-9.919529617,-4.996935914,-10.79526599,-8.385892559,-5.829075542,-7.181358927,-4.647733991,-21.04851804,-21.67665841,-20.57826815,-21.19292666,-17.52833638,-16.77151352,-15.06103965,-16.66133338,-17.88235873,-14.70919266,-15.04283921,-18.80616347,-19.11812385,-20.5782492,-14.04133261
12.6620633,77.704915,Krishnagiri,Maize,Medium,Medium,2,2,0.218055887,0.229141029,0.139286361,0.065561083,0.270399197,0.296322657,0.163260822,0.094997705,0.065437089,0.127929478,0.161810079,0.146,0.128227381,0.131892547,0.145147913,0.243495935,0.087643899,0.061667835,0.191218368,0.450422752,0.042265988,0.022520364,-0.0027029,0.295985401,0.056641806,0.037107026,0.36749522,0.055094491,0.035343035,0.313668093,0.333863591,0.057545445,0.053608247,0.133490109,0.211673152,0.097085999,0.220132743,-13.93605997,-8.194552619,-13.03533179,-9.326934963,-11.63470852,-10.62846946,-10.86272839,-10.53197806,-8.554481777,-9.289932908,-13.02220335,-12.2105667,-7.245019861,-10.72682452,-7.596432408,-17.48284644,-16.07564721,-23.09616785,-14.69005692,-17.64384539,-17.18529621,-25.31023443,-21.93392112,-15.11086886,-17.73399224,-18.14855508,-17.38347826,-12.28046351,-15.63158611,-16.45998547
12.6621085,77.7052614,Krishnagiri,Ragi,Low,Short,1,1,0.254035262,0.26772229,0.135346756,0.043804502,0.27098831,0.291558288,0.285087719,0.110385064,0.065613454,0.258373206,0.17063359,0.244766089,0.180911297,0.251920123,0.155637255,0.249651972,0.093704483,0.068502742,0.157344485,0.198927135,0.046259407,0.026169861,-0.002189142,0.238012206,0.026171758,0.034007893,0.451113628,0.055439017,0.033378562,0.569083447,0.365664403,0.055149066,0.058391649,0.079650201,0.167676768,0.062807882,0.209541284,-10.15265472,-7.715151525,-7.715267012,-8.042815314,-6.931758396,-7.076338065,-7.767062173,-9.363671967,-9.078533535,-6.332146201,-8.191569549,-9.206459014,-3.988191052,-9.998565119,-6.258466678,-20.46839055,-18.83391949,-22.9361489,-15.61711915,-15.24026155,-17.15627726,-22.12034358,-17.5496694,-16.53102947,-14.5430631,-17.08583883,-14.88671865,-14.66677462,-9.865899545,-13.56154177
12.6621183,77.7052506,Krishnagiri,Ragi,Low,Short,1,1,0.339974457,0.290338897,0.147178163,0.053170375,0.371896461,0.333177242,0.411621292,0.128099174,0.067902018,0.383455583,0.166554735,0.324438202,0.317794486,0.327946768,0.213753582,0.2908103,0.093995196,0.078883355,0.230164159,0.273850908,0.051926298,0.025646007,-0.00502659,0.269773255,0.033821203,0.033862701,0.410276074,0.059753778,0.033128168,0.702459792,0.446136701,0.060504384,0.055485642,0.098728044,0.22133048,0.060240964,0.215766099,-10.15265472,-9.835158,-7.715267012,-8.042815314,-6.851809429,-7.897897756,-7.1582485,-8.713574598,-9.078533535,-6.332146201,-8.191569549,-9.206459014,-3.988191052,-6.440432857,-5.382229628,-20.46839055,-17.35302909,-22.9361489,-15.61711915,-17.34571805,-17.35667757,-21.35264732,-20.01586519,-16.53102947,-14.5430631,-17.08583883,-14.88671865,-14.66677462,-10.57776747,-12.47398943
12.662148,77.70491,Krishnagiri,Maize,Medium,Medium,2,2,0.230201672,0.260220318,0.140627835,0.04412582,0.273243802,0.273518742,0.209811651,0.101191867,0.068856601,0.190207972,0.176041667,0.190578158,0.138986014,0.194067797,0.121857923,0.291144803,0.089291194,0.076994758,0.200339271,0.465415363,0.040465012,0.023081362,-0.006337874,0.287414353,0.045694375,0.034588255,0.406474123,0.058024568,0.029449191,0.476869217,0.342800789,0.057634409,0.056668575,0.130604875,0.125051083,0.071877655,0.207144172,-15.07147084,-11.24392222,-10.53920194,-9.326934963,-14.11014382,-12.44018576,-10.33272165,-12.58129839,-9.235984909,-8.748443867,-14.48466264,-9.010508772,-8.440106774,-9.353743826,-8.371523389,-20.55460479,-16.29981422,-18.63008907,-14.69005692,-21.10256693,-17.84797209,-22.24789626,-20.01274821,-16.49833368,-14.27978659,-21.41717601,-16.57833904,-13.09608675,-16.45152643,-18.0636704
12.6621833,77.70235,Krishnagiri,Maize,Medium,Medium,2,2,0.325639739,0.403393264,0.170536734,0.186636685,0.348226752,0.350815025,0.365882353,0.171409366,0.066616673,0.283806658,0.156483367,0.591397849,0.415662651,0.620796835,0.246175243,0.539443684,0.08831563,0.049062535,0.541694915,0.6280077,0.058356941,0.024454976,-0.007801214,0.407189768,0.057823129,0.046849464,0.425738567,0.054816286,0.033660844,0.652756311,0.439693193,0.042548818,0.078940535,0.260767424,0.057731736,0.089447493,0.26060107,-12.58527019,-9.887262835,-9.944932561,-8.737563661,-11.91773574,-7.109431687,-8.583307029,-8.007196607,-10.62556067,-6.896752186,-12.68701771,-8.496917767,-11.60609481,-9.223515959,-4.428487129,-19.45163165,-14.88084249,-16.42958911,-14.94281539,-17.96339513,-17.82764399,-15.09603821,-11.9790829,-14.32856861,-15.32347254,-14.6123556,-16.76654515,-17.44460691,-14.92191948,-13.76468103
12.6624125,77.703196,Krishnagiri,Ragi,Low,Short,1,1,0.249002582,0.203726404,0.148532896,0.109689922,0.279341476,0.261021693,0.290374547,0.126716183,0.065693431,0.384743643,0.170924793,0.316929134,0.24052674,0.325403119,0.125771239,0.336815807,0.094541019,0.042804257,0.252412196,0.356006851,0.049874171,0.024802813,-0.00116144,0.206141684,0.142309034,0.037778552,0.222929936,0.056607534,0.02924614,0.383329353,0.356054836,0.042972805,0.053004368,0.328903654,0.126513785,0.148117432,0.252501,-9.379272532,-7.919189067,-7.831003168,-6.030341106,-10.29575036,-8.660671044,-10.03595186,-10.17367218,-7.561280483,-7.386455003,-10.11966446,-8.48595854,-8.686746681,-5.326145969,-8.026872738,-22.51883065,-17.74121721,-18.56366204,-13.95822781,-16.42248472,-15.51112143,-18.81396495,-15.30950915,-14.14375205,-17.18656782,-19.82236275,-15.33244257,-14.05806721,-15.06262116,-11.40524686
12.6626067,77.70361,Krishnagiri,Maize,Medium,Medium,2,2,0.349176471,0.258595642,0.160204828,0.133122029,0.41259092,0.34891407,0.466252909,0.122916667,0.066766692,0.551486428,0.184661601,0.4979967,0.450674974,0.474981142,0.250331126,0.393109742,0.087209302,0.069458516,0.222063549,0.497384689,0.048342541,0.027283062,-0.002905288,0.201091902,0.140868291,0.039568042,0.35728623,0.055916775,0.036319174,0.583198708,0.466585662,0.044651918,0.054490531,0.360201511,0.152891311,0.180569514,0.244918908,-11.47725526,-7.914506689,-8.757861023,-13.9446674,-8.999802314,-8.614140511,-11.13299215,-9.770977955,-10.74089773,-7.121581959,-6.249926741,-10.20081038,-7.723160274,-11.20754499,-12.09024803,-17.84888346,-20.84559632,-16.73454947,-16.60354806,-15.84205199,-16.96083313,-14.51008902,-14.3224709,-15.42220802,-18.5303421,-19.11232883,-18.65702063,-16.48580008,-13.61281599,-15.25626135
12.663305,77.7037317,Krishnagiri,Ragi,Low,Short,1,1,0.204740292,0.206180075,0.132166791,0.185773075,0.264128495,0.275636364,0.298455598,0.121024735,0.061703722,0.415578358,0.184609954,0.489781197,0.380406462,0.43427355,0.137235367,0.365695793,0.093531875,0.049144362,0.137342908,0.233127185,0.058740767,0.025949605,-0.001532959,0.200412868,0.263506064,0.023034794,0.2043058,0.057266072,0.034080554,0.330923248,0.355473017,0.065337073,0.047388447,0.309683605,0.256795132,0.119255515,0.245915033,-14.86365569,-11.05266664,-12.66504538,-13.0637441,-9.796719682,-11.58716876,-11.85604035,-10.52826556,-9.373575797,-10.25812337,-11.47275723,-13.08849511,-12.36735511,-13.81532878,-11.65475311,-21.99418192,-17.67813561,-17.03596978,-17.35892414,-17.29120148,-18.59731924,-14.31241816,-13.99084106,-14.34000742,-16.55158766,-17.56604408,-21.52316496,-16.15808944,-18.89970872,-15.08438969
12.6633292,77.7037741,Krishnagiri,Ragi,Low,Short,1,1,0.238068501,0.240438779,0.140601504,0.232812039,0.266220736,0.264836601,0.271119843,0.116215602,0.068028906,0.433547696,0.169068541,0.494335736,0.384353741,0.45788207,0.173490276,0.425995492,0.092101155,0.057180559,0.183360446,0.389849731,0.061745919,0.023992502,-0.006178673,0.241438948,0.174021213,0.02267371,0.220642202,0.060475379,0.035418374,0.511678605,0.400177069,0.057133937,0.050263943,0.343183985,0.254183267,0.108961659,0.249845009,-11.60652901,-11.05266664,-12.20989737,-13.0637441,-9.796719682,-11.58716876,-11.85604035,-10.52826556,-12.14937828,-10.25812337,-11.47275723,-14.07588707,-9.229955031,-9.651668386,-11.43799891,-16.50502211,-17.67813561,-15.75468636,-17.35892414,-17.29120148,-18.59731924,-14.31241816,-13.99084106,-13.34757868,-16.55158766,-17.56604408,-18.65242404,-16.17745711,-17.10989788,-14.831605
12.6634567,77.7025167,Krishnagiri,Maize,Medium,Medium,2,2,0.188350442,0.208910891,0.129516398,0.109501738,0.193652501,0.239237826,0.24358243,0.117496556,0.063490084,0.351491569,0.163315697,0.313330054,0.252317199,0.318181818,0.178797772,0.299084208,0.094497979,0.064632942,0.196802257,0.373597517,0.057311567,0.026293784,-0.001232688,0.244959517,0.20247737,0.030575966,0.271788763,0.057404824,0.033081199,0.552332069,0.402481941,0.040633889,0.057088847,0.350289017,0.121537592,0.06938965,0.246430029,0.376146543,-3.932310799,-5.270330844,-1.825960404,-0.521784941,-5.210010127,-6.106011543,-6.267764325,-1.422040513,-0.906050991,0.683946533,-2.669387822,-4.082779386,-4.144880166,-3.822251417,-12.4243478,-19.61582198,-16.21740852,-17.45106936,-17.32629532,-19.61321712,-20.17067775,-19.44706028,-17.22458442,-13.20776308,-12.46825578,-14.90480642,-13.69851609,-12.88527438,-14.62303329
12.66347,77.702475,Krishnagiri,Maize,Medium,Medium,2,2,0.158461915,0.232648817,0.132733408,0.113623828,0.182062299,0.230880231,0.210454854,0.108108108,0.063448619,0.269529466,0.143058741,0.263391755,0.205444273,0.224973656,0.152657369,0.279480037,0.099236641,0.055958437,0.129919393,0.271442987,0.052003214,0.025807649,-0.003774681,0.21551595,0.189150607,0.027348023,0.230736931,0.057111532,0.035466179,0.313496786,0.305860113,0.046651082,0.056270502,0.256971022,0.119803695,0.092322411,0.210199005,-0.757598664,2.218703897,4.029260312,-1.825960404,-0.521784941,2.756906187,2.155506818,2.536567383,-1.422040513,-0.906050991,0.683946533,-2.669387822,-4.082779386,5.012469503,0.989750619,-13.43674397,-12.46117306,-13.25225818,-17.45106936,-17.32629532,-14.6731637,-14.8230818,-12.94127758,-17.22458442,-13.20776308,-12.46825578,-14.90480642,-13.69851609,-10.50143126,-13.78694697
12.6636683,77.7029333,Krishnagiri,Ragi,Low,Short,1,1,0.138320775,0.146939876,0.107376284,0.151959838,0.161756531,0.203121305,0.181601903,0.101277541,0.063470376,0.145778835,0.148847752,0.19358878,0.203385348,0.164812942,0.129522024,0.155273667,0.101622814,0.048161121,0.095883406,0.171721885,0.057363988,0.022437389,-0.004194388,0.171510315,0.155221745,0.0307321,0.159905475,0.053282778,0.029666819,0.177316294,0.207987347,0.04757973,0.062827225,0.22335561,0.089297228,0.077993337,0.225622195,-9.250662137,-12.22538602,-9.877788515,-8.717578919,-12.19686203,-10.16161785,-7.886903018,-8.873982829,-12.04172974,-5.632321066,-5.249755838,-9.067593527,-10.52773682,-8.953984571,-6.049301127,-19.89186912,-18.9491766,-16.96776952,-20.21455901,-16.11879737,-16.6108762,-20.06093197,-15.91024947,-16.36816129,-14.85355355,-18.09845163,-22.84383795,-17.87810652,-20.08732112,-13.99337721
12.6638856,77.7028313,Krishnagiri,Ragi,Low,Short,1,1,0.153751538,0.19160971,0.121278942,0.166734611,0.174736842,0.232876712,0.160527626,0.096525097,0.066501548,0.255584192,0.154153065,0.280809031,0.184749232,0.198920775,0.155686419,0.302010391,0.092786832,0.044211437,0.119762098,0.290951276,0.057401813,0.024808632,-0.004063861,0.151597185,0.145362432,0.018144525,0.236790607,0.053103517,0.030641178,0.281337047,0.319034853,0.04065867,0.066925065,0.313592579,0.146866841,0.077580071,0.270866774,-9.413072522,-9.003059372,-9.443922049,-5.597589439,-12.75697762,-10.39733465,-8.499786966,-10.25317349,-12.80420018,-6.109653116,-7.441213423,-14.83186191,-8.851017255,-10.93105441,-11.70470965,-16.70559193,-19.32269363,-16.41838312,-14.47648938,-19.12845363,-20.86656866,-19.95075723,-17.03981421,-16.2763971,-14.32275236,-14.42451836,-18.01141668,-12.83797943,-17.33701921,-13.84317796
12.663925,77.702855,Krishnagiri,Ragi,Low,Short,1,1,0.197371303,0.201298701,0.120875179,0.169932027,0.227352134,0.236813545,0.144327429,0.108668676,0.071057192,0.320165538,0.205417607,0.371378402,0.292831106,0.357015986,0.202545069,0.356540541,0.101616259,0.048843743,0.218181818,0.394495413,0.057748049,0.017842285,-0.004627621,0.145986376,0.132728424,0.023388567,0.242549832,0.055433699,0.033746808,0.280583614,0.23378213,0.043797107,0.066458982,0.244397012,0.166370634,0.064028634,0.246382637,-8.712467406,-10.79450945,-9.443922049,-5.597589439,-12.75697762,-10.88340201,-8.499786966,-10.25317349,-12.80420018,-6.109653116,-7.441213423,-14.44491766,-8.851017255,-10.93105441,-11.70470965,-19.4803924,-20.53145682,-16.41838312,-14.47648938,-19.12845363,-18.30797862,-19.95075723,-17.03981421,-16.2763971,-14.32275236,-14.42451836,-16.23964712,-12.83797943,-17.33701921,-13.84317796
12.6644617,77.7050717,Krishnagiri,Ragi,Low,Short,1,1,0.195800781,0.210594651,0.126336777,0.161549498,0.141755635,0.183282981,0.169146929,0.11270872,0.058425276,0.140013886,0.139992135,0.244488978,0.215929661,0.204844112,0.111253744,0.274259448,0.094367885,0.045478527,0.111513396,0.16109589,0.053089449,0.02711801,-0.007193199,0.223120169,0.057910564,0.028819722,0.400079777,0.05778668,0.032592862,0.570404624,0.353369066,0.060330229,0.046799224,0.295019157,0.258373206,0.130412763,0.23372549,-10.18875832,-9.855086301,-10.32873857,-12.63078892,-12.02997208,-12.33381494,-13.46738073,-11.48970843,-11.50460847,-5.212259946,-6.897054984,-9.563753674,-5.410304961,-10.38728876,-6.983866612,-17.29778812,-17.84404884,-18.80458385,-16.36804036,-16.76843895,-18.39995029,-15.56766713,-13.68417733,-17.62216566,-12.76561535,-17.60829938,-20.16478634,-10.27742899,-11.27876726,-14.28436129
12.6649359,77.7054804,Krishnagiri,Ragi,Low,Short,1,1,0.181648812,0.206270216,0.128447025,0.204830257,0.216377171,0.226679326,0.214408233,0.107486407,0.068276122,0.220632857,0.170062986,0.257354644,0.208480565,0.173764518,0.170470424,0.248623651,0.091070111,0.034330709,0.180805484,0.24796748,0.054480765,0.02295082,-0.003261579,0.224029207,0.060867838,0.036223278,0.255752044,0.055410034,0.03431238,0.357091259,0.276515152,0.055567118,0.058220056,0.388114453,0.296914803,0.196830822,0.225062464,-12.04686789,-10.97953428,-10.26586236,-9.365814106,-11.91750024,-9.717895056,-9.470648196,-14.25386369,-13.06801229,-8.076764388,-9.057163818,-8.995745464,-4.913363095,-10.06462412,-9.641604694,-15.74641573,-16.86632439,-20.14213854,-14.74821909,-20.50195781,-16.31324646,-16.16369427,-18.45140905,-17.12705139,-15.60040996,-14.4908656,-16.78333412,-14.8024795,-14.63202032,-16.7885295
12.6649667,77.70575,Krishnagiri,Ragi,Low,Short,1,1,0.253405995,0.247648903,0.133230651,0.275545713,0.28042328,0.264617239,0.317595388,0.060075771,0.060766515,0.3642092,0.179563125,0.371042115,0.31235012,0.363426689,0.197709163,0.301736827,0.096109175,0.02943333,0.284511168,0.2803098,0.047713938,0.026163334,-0.003701822,0.194051245,0.051010398,0.024625487,0.219376392,0.054094591,0.038090031,0.419725503,0.28554549,0.049752271,0.064791694,0.391304348,0.38569697,0.30296457,0.228897045,-11.72431106,-13.40151966,-13.19925192,-14.10508354,-9.561481835,-11.94512248,-8.942645723,-11.02130849,-12.26404694,-9.561010646,-12.93219564,-13.24398794,-6.469632056,-10.77450005,-8.899344685,-19.41812779,-13.19666187,-14.40293808,-16.09787533,-14.18944802,-20.71128951,-15.24998859,-16.68736825,-16.14083052,-16.84278342,-19.36814117,-17.46737015,-15.02711287,-16.22790891,-15.11365459
12.6650367,77.706995,Krishnagiri,Ragi,Low,Short,1,1,0.145324451,0.162972621,0.115515289,0.16744186,0.207448204,0.207482156,0.218830018,0.032384465,0.066717499,0.234388742,0.155742195,0.236354655,0.219659528,0.160467588,0.090502793,0.171356784,0.085306618,0.03730133,0.140428426,0.172811638,0.046261831,0.026747033,-0.003735443,0.19138756,0.074664965,0.042128603,0.247695144,0.056853504,0.032258065,0.302239789,0.285860029,0.031874764,0.058823529,0.412351362,0.19545311,0.120514469,0.224504905,-12.61581429,-14.14167153,-12.64307393,-9.252368949,-8.162406257,-8.386955694,-10.2800446,-6.415070331,-6.642958356,-4.854050798,-6.434180399,-12.16254158,-6.761656983,-9.236755959,-10.98941151,-25.51040497,-22.23592636,-25.28527757,-21.7653127,-16.5370053,-17.48715852,-19.85355653,-18.72977354,-19.00159085,-12.49420809,-18.74748732,-16.90537545,-12.30166795,-13.76630971,-16.33911139
12.66504,77.70696,Krishnagiri,Ragi,Low,Short,1,1,0.162420382,0.17859064,0.126560399,0.220266667,0.340688206,0.265347539,0.294189853,0.033380019,0.066414141,0.306807728,0.162681159,0.372216844,0.333512497,0.281200632,0.110845929,0.216861351,0.077953715,0.038457418,0.163197587,0.174761905,0.044728435,0.023207742,-0.002114165,0.244821732,0.075010716,0.053351573,0.316430818,0.058211642,0.031404053,0.548847926,0.385706288,0.029333838,0.057982526,0.398802395,0.281709881,0.089235985,0.214061055,-11.47380112,-14.14167153,-12.64307393,-9.252368949,-8.749771357,-8.386955694,-10.2800446,-6.415070331,-6.596041201,-4.854050798,-6.434180399,-10.75455354,-6.761656983,-9.236755959,-10.98941151,-20.56754235,-22.23592636,-25.28527757,-21.7653127,-17.61546196,-17.48715852,-19.85355653,-18.72977354,-15.80601052,-12.49420809,-18.74748732,-14.55612749,-12.30166795,-13.76630971,-16.33911139
12.6661481,77.7029351,Krishnagiri,Ragi,Low,Short,1,1,0.340584965,0.399123937,0.174291535,0.4617737,0.324963504,0.27672956,0.038464804,0.046776821,0.0625,0.481323877,0.191149126,0.478001491,0.339237789,0.405080579,0.154574132,0.435472066,0.104839933,0.045972164,0.277366864,0.277996071,0.043675676,0.020445754,-0.002436577,0.253138785,0.063545151,0.027589666,0.36285998,0.054899236,0.036464088,0.454459873,0.295667112,0.043219076,0.044109044,0.502439024,0.131111111,0.11938349,0.23594132,-9.37404473,-7.897095373,-6.806467952,-7.450432574,-8.626219816,-9.299122931,-6.368915077,-5.729513966,-12.04660455,-7.425160205,-8.375167317,-9.948407849,-5.438801593,-6.572917579,-7.912774259,-19.02368911,-16.00870666,-15.2661693,-19.97854518,-15.49368614,-19.20440164,-16.57388623,-17.19995514,-21.37909541,-15.91930714,-19.86978635,-20.66619351,-14.98413435,-15.89438169,-14.27755367
12.6668383,77.7051633,Krishnagiri,Ragi,Low,Short,1,1,0.151204511,0.167830359,0.103372835,0.184820801,0.171295023,0.221943888,0.096265918,0.063015852,0.064179104,0.190117035,0.209795918,0.252786221,0.188700565,0.205923442,0.113713038,0.276985195,0.075842294,0.042329135,0.197252957,0.17483257,0.03532499,0.022312373,-0.008607595,0.281223449,0.119805482,0.043040913,0.339507472,0.055267358,0.031675875,0.41232493,0.2935187,0.055313103,0.05671568,0.558212712,0.268444444,0.02654719,0.256102441,-16.59382385,-16.67805178,-11.77347031,-7.099803058,-8.767020932,-9.084715441,-7.747567538,-11.44194284,-11.64942838,-8.570413562,-8.866109271,-12.93371662,-6.864503439,-9.790270703,-10.03888662,-28.1537215,-22.7043788,-20.2128298,-18.69516203,-16.72550317,-20.62962093,-18.36195535,-22.03154823,-23.19339584,-16.60012157,-18.44040767,-16.30835183,-17.88191563,-18.15606707,-15.21301957
12.6668434,77.7051724,Krishnagiri,Ragi,Low,Short,1,1,0.156978112,0.18083004,0.112592326,0.187770933,0.186840167,0.228813559,0.102475081,0.060179601,0.063766314,0.205614381,0.220222447,0.268571429,0.180926431,0.215863721,0.095710882,0.281443299,0.072925639,0.04679089,0.136945071,0.198574911,0.031581072,0.016251154,-0.006143838,0.241666667,0.056938625,0.055691495,0.29092805,0.053272147,0.033038021,0.342412451,0.267757382,0.047356603,0.057539683,0.539669071,0.252222945,0.033942989,0.261605898,-16.59382385,-16.67805178,-11.77347031,-9.304855942,-8.767020932,-9.084715441,-7.747567538,-11.44194284,-11.16852663,-8.570413562,-8.866109271,-12.93371662,-6.864503439,-9.790270703,-10.03888662,-28.1537215,-22.7043788,-20.2128298,-19.26885379,-16.72550317,-20.62962093,-18.36195535,-22.03154823,-19.78767219,-16.60012157,-18.44040767,-16.30835183,-17.88191563,-18.15606707,-15.21301957
12.6669421,77.7051732,Krishnagiri,Ragi,Low,Short,1,1,0.168166746,0.187,0.111472448,0.189226204,0.197271773,0.237689394,0.09612437,0.054691689,0.06222937,0.284978733,0.23926868,0.348197343,0.262718497,0.311332822,0.145634843,0.315912031,0.073438176,0.044049697,0.231559633,0.218439174,0.030487187,0.018986175,-0.005913746,0.282619997,0.190832088,0.047519483,0.319218241,0.053196778,0.036350285,0.420957309,0.291290137,0.046204282,0.060205217,0.481891777,0.219490389,0.028931631,0.252156469,-14.64407791,-12.49632787,-10.61753266,-12.7596047,-10.16619309,-10.18884145,-9.235301907,-9.711361548,-11.89078666,-8.574661766,-10.92907582,-12.81557844,-10.07989777,-10.4065005,-9.543646307,-23.39615607,-19.23938096,-21.22526897,-21.38078599,-19.9058585,-20.36210273,-22.06902911,-20.0020136,-18.642956,-20.45480088,-17.49240569,-18.75781611,-18.73783992,-16.19345717,-15.08120329
12.6669708,77.705159,Krishnagiri,Ragi,Low,Short,1,1,0.157076205,0.164024057,0.118243866,0.18678017,0.164043584,0.2208619,0.068721109,0.059270915,0.060659011,0.23887468,0.225531915,0.284237074,0.244721169,0.3056,0.149783209,0.325112108,0.076079111,0.038974359,0.347712904,0.279069767,0.035253828,0.022398378,-0.003401114,0.330449827,0.301740295,0.039834649,0.317703769,0.05761563,0.033823529,0.461355843,0.321246459,0.038253596,0.056650246,0.476663786,0.237896929,0.013945045,0.244300989,-14.4156707,-12.49632787,-10.61753266,-12.7596047,-10.16619309,-13.28057535,-9.235301907,-9.711361548,-11.89078666,-8.574661766,-10.92907582,-13.99473351,-10.07989777,-10.4065005,-9.543646307,-21.56635921,-19.23938096,-21.22526897,-21.38078599,-19.9058585,-18.0555078,-22.06902911,-20.0020136,-18.642956,-20.45480088,-17.49240569,-26.26438798,-18.73783992,-16.19345717,-15.08120329
12.6670983,77.7044767,Krishnagiri,Ragi,Low,Short,1,1,0.254100429,0.247740564,0.142645698,0.280706449,0.235635894,0.278810409,0.051245816,0.055961071,0.064288369,0.41960978,0.193280556,0.437188435,0.390665967,0.446572301,0.196107784,0.369606004,0.081042988,0.039975711,0.22893617,0.115696599,0.032061069,0.021586716,-0.00620849,0.300580007,0.103677222,0.049372724,0.339141005,0.052285629,0.03243044,0.374583796,0.290309529,0.03769314,0.05995613,0.462365591,0.276806335,0.031556985,0.235497659,-13.62743911,-9.826176737,-9.738573462,-8.338454354,-11.07227241,-8.278022463,-9.93504196,-8.978689232,-7.500512831,-7.70128677,-9.591284378,-15.1681282,-7.787481767,-7.857678108,-8.722860423,-18.88594705,-14.78433447,-17.23935537,-16.23327942,-15.85907067,-17.16087213,-17.58355786,-16.58400311,-17.64179432,-14.43008761,-20.06618344,-17.14289548,-11.98941174,-16.83556933,-16.9502685
12.667775,77.705495,Krishnagiri,Maize,Medium,Medium,2,2,0.218955181,0.228327946,0.138350437,0.252169197,0.220934317,0.329015544,0.136561142,0.054774727,0.061626747,0.274431058,0.197355996,0.334284899,0.223915592,0.199357945,0.161096658,0.26674938,0.07883939,0.033200531,0.135569202,0.228121721,0.032864779,0.024466233,-0.005480242,0.230431602,0.194843246,0.032555344,0.252794497,0.056050703,0.033498988,0.340805816,0.296160525,0.045028143,0.048405598,0.551410585,0.354010025,0.020139253,0.251957438,-13.28611743,-9.845216257,-8.361417477,-9.540649874,-10.18071989,-9.485461659,-15.15664431,-12.39387662,-9.763635398,-7.697493754,-10.42281775,-11.01613153,-9.618693145,-11.09812187,-7.854273565,-15.9179449,-14.16255715,-20.51314987,-15.20342689,-14.42179956,-15.90364536,-18.27896345,-23.55520135,-17.41309624,-13.41552681,-17.53316508,-22.35071902,-16.20494214,-14.95098213,-16.67317446
12.6678233,77.70555,Krishnagiri,Maize,Medium,Medium,2,2,0.257193711,0.241664208,0.146007605,0.299696719,0.262395946,0.319182807,0.117939168,0.060661286,0.061953535,0.250175193,0.193370166,0.381328651,0.269730586,0.297583582,0.191020408,0.332736497,0.078598764,0.038734203,0.251881363,0.284519774,0.031148669,0.020381932,-0.004477828,0.247860135,0.206339713,0.051279395,0.227192982,0.053217945,0.032234229,0.437701743,0.296505954,0.033508957,0.048154093,0.552992069,0.322660099,0.029913906,0.235812334,-16.48011329,-11.27266183,-10.46767012,-10.9589462,-12.523216,-11.70528223,-15.73598015,-16.53788804,-9.580261838,-10.92621616,-12.84165126,-11.56474462,-10.71617745,-9.156146851,-8.47825044,-18.67291366,-16.81629066,-22.01030178,-13.75257677,-17.34033942,-16.76381543,-18.1585219,-23.06583318,-19.50253076,-16.65275965,-17.67224421,-22.57457524,-15.91357028,-16.21260713,-19.78186849
