Crop_Name,Duration,Height,Name,duration_numeric,height_numeric,.geo,NDVI_1,NDVI_2,NDVI_3,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,NDVI_10,NDVI_11,NDVI_12,VV_1,VV_2,VV_3,VV_4,VV_5,VV_6,VV_7,VV_8,VV_9,VV_10,VV_11,VV_12,VV_13,VV_14,VV_15,VH_1,VH_2,VH_3,VH_4,VH_5,VH_6,VH_7,VH_8,VH_9,VH_10,VH_11,VH_12,VH_13,VH_14,VH_15
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.230335653,0.239218086,0.151754528,0.250809014,0.170176908,0.126370534,0.351358503,0.151799753,0.511254251,0.174944222,0.058822926,0.443935782,-12.91339392,-13.68037707,-7.704226683,-10.86845623,-9.672956738,-9.853758945,-14.07330354,-10.62558758,-10.36466428,-11.17072586,-11.11572282,-12.36795203,-10.59995855,-11.66474517,-11.28426976,-18.19405745,-16.2906143,-18.98693382,-14.40025503,-19.64112607,-17.94056342,-21.29065341,-18.38098886,-21.17841897,-15.06561424,-17.7890351,-18.18311328,-17.36325018,-16.1630469,-22.15789971
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.26735574,0.276796579,0.052109644,0.343404114,0.340260446,0.076572947,0.199802067,0.323031187,0.241003515,0.139434591,0.35018599,0.35018599,-10.23858459,-12.66901588,-10.10321295,-8.428573167,-14.36878916,-6.934731011,-12.06112745,-12.39714503,-10.53288153,-13.30254259,-15.76094052,-11.23511256,-10.25148524,-10.5100227,-10.02019126,-22.77656567,-26.9334213,-19.99794225,-16.7509665,-20.5620607,-16.25705599,-21.93583898,-17.16098404,-15.67857408,-18.1006082,-17.39651733,-15.87445303,-16.82080585,-17.62988734,-16.17074877
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.23920846,0.240698203,0.273307055,0.31009376,0.338142693,0.236076683,0.194130823,0.190634474,0.250541359,0.142387718,0.389572144,0.201906249,-7.682019622,-8.733294325,-13.16154527,-8.796649937,-10.42504602,-8.832969956,-11.20127211,-8.233390023,-10.07195222,-6.605618509,-9.130371962,-8.382166945,-13.14388265,-7.949686653,-9.03614002,-13.67879464,-21.37313525,-15.52220617,-14.84692137,-18.60349943,-19.3865802,-13.96344132,-18.02490374,-18.86931856,-16.22269927,-23.4926044,-15.25930759,-17.08003108,-17.62505014,-13.18851021
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.273894727,0.351632565,0.415128261,0.372189879,0.262940288,0.176337272,0.216526374,0.188143536,0.14441213,0.184293658,0.265946835,0.336716294,-11.06407336,-10.33184735,-8.785739943,-6.469942375,-12.51591378,-8.229422687,-15.27311896,-14.95908418,-11.44331001,-10.70323048,-8.41786891,-7.993232483,-8.763262356,-14.27109194,-3.320202082,-17.68443512,-20.05608632,-15.09074445,-15.12627676,-12.27854683,-21.4145619,-22.34434367,-23.24066234,-32.45087729,-18.3582813,-19.68952457,-17.34986176,-14.05719868,-18.54442423,-16.48743731
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.309561908,0.362233251,0.37811479,0.405201018,0.384707987,0.146837413,0.294491142,0.258124709,0.320971087,0.058195442,0.268583119,0.545281589,-12.93843174,-8.113697885,-9.396625946,-7.38408209,-9.278527673,-9.172711677,-12.65276997,-11.99843621,-9.977512226,-14.97896753,-8.442452621,-8.593777143,-9.90544982,-10.63951821,-6.836152656,-18.47074257,-22.41477711,-15.34619549,-14.31542285,-15.11524986,-17.72143328,-16.14066752,-19.51521463,-20.49589898,-16.82398976,-16.05072925,-14.85383105,-17.56941888,-21.77302032,-17.71131783
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.3480663,0.371360898,0.503562331,0.542348087,0.480841637,0.143580884,0.29300335,0.315733254,0.368817945,0.058727965,0.302802742,0.454025328,-11.73955082,-8.878478782,-8.624521239,-4.726473128,-9.180119185,-9.812328018,-14.0445549,-14.10941277,-10.81655186,-13.53851217,-8.401780536,-11.59845081,-13.23145967,-10.63951821,-7.407963471,-14.99528876,-19.33495807,-14.23103379,-14.4262377,-14.82049448,-16.6180411,-14.65299528,-16.90587055,-19.98548617,-19.15318712,-16.85920379,-18.21983978,-16.33207897,-21.77302032,-19.29367832
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.215720221,0.27414149,0.292360812,0.449156165,0.260700822,0.147620678,0.217070624,0.140462592,0.247134715,0.05729562,0.247766091,0.220384315,-9.019879194,-10.81385975,-11.57454544,-7.337680332,-9.175128777,-10.55224667,-6.86600612,-10.80069149,-12.48093068,-9.664613195,-9.956977056,-6.966397929,-8.977785448,-7.467299445,-5.312890539,-17.79008293,-18.7218089,-17.46199258,-14.02546748,-16.94895083,-12.34185198,-15.69324756,-20.55010157,-19.86787245,-17.4441102,-17.17251707,-18.89661777,-18.10542488,-17.7408407,-14.91222903
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.251159459,0.397105098,0.256462485,0.427309752,0.303733647,0.150935113,0.225524679,0.190828636,0.340153456,0.057325751,0.286959546,0.217532426,-10.89730641,-10.08421152,-7.075892461,-5.944457802,-11.93132448,-9.340958794,-9.633843633,-9.205078658,-12.29995948,-9.917400401,-9.304260991,-7.243391149,-5.330394288,-11.55598016,-9.605628091,-15.18013339,-16.92515101,-12.10195498,-10.72580025,-15.99013241,-14.16733009,-17.73773464,-16.65710378,-15.65345684,-16.38109105,-20.0421224,-15.43653175,-20.2076692,-12.5891264,-15.23421162
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.323635638,0.277677774,0.357976645,0.315602124,0.361158162,0.144869745,0.259885281,0.194815382,0.584869802,0.058647472,0.271835119,0.538816988,-7.707558701,-12.88260632,-6.624491037,-6.870726959,-9.451293992,-9.214914567,-7.978863678,-11.24596555,-7.921430496,-6.657963009,-7.894481077,-9.181820469,-4.152460387,-9.221704137,-7.066564082,-20.08641827,-15.91558932,-9.58476054,-13.97694535,-17.42226397,-15.34451283,-19.62485971,-19.82255611,-15.14924853,-17.66505502,-13.14722242,-16.40482164,-14.83242255,-15.6713486,-17.96419235
Coriander,Low,Short,Krishnagiri,1,1,"{""type"":""MultiPoint"",""coordinates"":[]}",0.346687257,0.327637315,0.25626865,0.168810859,0.159670085,0.244017556,0.232028902,0.173319831,0.500924706,0.056028944,0.207361311,0.206162602,-9.028058003,-13.99210571,-10.60356778,-11.12274978,-15.08141102,-14.55561896,-15.19023003,-12.7585044,-10.36220965,-9.598567576,-10.41360034,-12.51544948,-6.274602098,-8.257047335,-10.02503574,-18.15174056,-16.51185818,-14.87003195,-16.25022127,-25.70249187,-26.20861903,-19.273953,-17.92818472,-12.65634182,-16.21012679,-15.11601435,-22.2374725,-18.12252602,-18.05703106,-18.0325253
